"COEFFICIENT_DEN","DEN_EIGEN1","DEN_EIGEN2","DEN_EIGEN3","DEN_EIGEN4","DEN_EIGEN5","DEN_EIGEN6","DEN_EIGEN7","DEN_EIGEN8","DEN_EIGEN9","DEN_EIGEN10","DEN_EIGEN11","DEN_EIGEN12"
0,-2.7010666868816737,-2.,-1.9999999999999993,-1.7506400691954438,-1.3412601408489142,-0.9361785254870778,-1.867159017096977e-15,0.10180012326185232,1.0697617632215644,1.767353827733546,2.8129973458417203,4.977232362354425
0,-2.6870294257504588,-2.2469796037174676,-1.9579590244474379,-1.6177638931687963,-1.316491190673469,-0.5549581320873721,-1.4345510059563615e-15,0.11709042526738157,0.8019377358048373,1.7300439364031022,2.945065460766304,4.7870437116033795
1,-2.636322068061349,-2.1976877692792782,-1.9421531955609306,-1.460439855331552,-1.35962384824932,-0.9999999999999994,-3.6427725718429764e-16,0.05450473689243632,0.992026795881291,1.9860280056869386,2.7993296812736315,4.76433751674813
1,-2.8707631659759096,-1.9999999999999991,-1.8477590650225733,-1.617341006147576,-1.3137335000870687,-0.7653668647301792,1.3791771612020783e-16,0.09365578792986612,0.76536686473018,1.847759065022571,2.9320752648687285,4.776106619411961
1,-2.526093843930232,-2.0000000000000004,-1.9999999999999996,-1.826125845993586,-1.3385408671814925,-1.1861624669827027,4.298028031043778e-16,0.024584197700641717,1.3231919345494416,1.9119659669696578,2.653674128519318,4.963506796348952
0,-2.5080634331317992,-2.266815452007074,-1.9042774799761348,-1.747209272463665,-1.341917733787227,-0.8562061681629851,1.6347509891567327e-15,0.05115155524233313,1.208251857462772,1.7690002745902855,2.81921474626814,4.776871105965354
1,-2.501362001096432,-2.3462995937544395,-1.8081609084646906,-1.5477152830678622,-1.3605462666418981,-0.9782818190086281,3.4611920125577618e-18,0.02343784050429707,1.3754594920606682,1.777766702386386,2.7925133266080904,4.573188510474505
1,-2.4865798769096545,-2.175327747161075,-2.,-1.6506039465692692,-1.247545604287898,-1.1260325006104943,-9.11631449560718e-16,9.11631449560718e-16,1.1260325006104919,2.1753277471610755,2.6272490554037318,4.757480372363093
1,-2.5977351881188753,-2.0000000000000018,-1.8136065026483312,-1.3722813232690148,-1.3195508049746572,-0.9999999999999998,-5.4296400693592735e-17,5.4296400693592735e-17,0.4706834198711596,2.342923082777169,2.917285993093535,4.372281323269014
1,-2.748646198074385,-2.0402172776775176,-1.8750884873571496,-1.7320508075688772,-1.3089658272496068,-0.9999999999999997,-0.28101138521973723,-0.12911226143784812,1.6859322748242616,1.732050807568877,2.527123646837572,5.169985515354408
1,-2.6040076583766054,-2.170481417987061,-1.8813383987461973,-1.6899497434189945,-1.2736158330541776,-0.966598694080824,-0.313188984969829,-0.1216707065985031,1.5053590905051224,1.9508938986915958,2.6076033141488124,4.956995133886657
0,-2.811801753402563,-1.9565322036291684,-1.7320508075688779,-1.7253512151548378,-1.1087967432700148,-1.000000000000001,-0.416875686442756,-0.11726909450779777,1.6536562101662604,1.7320508075688779,2.707090320150844,4.775880166090033
1,-2.5403290150393976,-2.3558766808541014,-1.7329175122659342,-1.6617821404489526,-1.1409584569286126,-0.9115893406605735,-0.4168612120625212,-0.12170567321184753,1.3346196057923918,2.225891508661903,2.5715724731676195,4.749936443850027
1,-2.540335560134429,-2.1688064655003614,-1.790224541365106,-1.574930715989309,-1.1250168045336428,-0.9999999999999998,-0.41272694389867753,-0.07439459692319021,1.1172182375262676,2.2938152201336885,2.7047972948278103,4.57060487585695
1,-2.5395403353762362,-2.1438742723979853,-1.966223713125491,-1.6453715443856636,-1.2859857633229996,-1.0000000000000002,-0.18090123662331922,-0.10917131112917464,1.685416490232552,1.8428336603192188,2.55612903937003,4.786688986439072
0,-2.7012447991781783,-2.1456039173394075,-1.749610716348874,-1.6280263462151838,-1.089427163650565,-0.9999999999999998,-0.2745811142545719,-0.11255223750707116,1.515665334999175,1.95622028085379,2.6505478375450764,4.578612841095815
0,-2.5342569313382657,-2.1469951248864594,-2.000000000000001,-1.5542621619657453,-1.262217340704338,-1.000000000000001,-0.18383852675554052,0.02902085398457827,1.5753941410223158,1.8052967647590275,2.7022625794621273,4.569595746422301
0,-2.7487959887591553,-2.2306689032883926,-1.7320508075688774,-1.541020425164061,-1.000000000000002,-0.8567771148852398,-0.23996677959592247,-0.08256645816882043,1.529276534663061,1.7320508075688783,2.795270469003448,4.3752486661950805
0,-2.7616164329349933,-2.0698751355271323,-1.7518858842939768,-1.5968488855435492,-0.9999999999999999,-0.7025965549508567,-0.1597813939919613,-0.10374506552144606,1.196576897781665,1.8260895911970618,2.9292681969907277,4.194414666794463
0,-2.978976541692073,-1.882581182712736,-1.8019377358048387,-1.6191497689820677,-1.0300061893314973,-0.4450418679126278,-0.3901932889362034,-0.11349319731130407,1.2469796037174639,1.6766580810057536,2.9612394921789376,4.3765025957811945
0,-2.532660647800394,-2.4586745707834337,-1.7953043439511238,-1.5557661222110104,-1.1377779810525954,-0.6328265003031929,-0.36905246565048283,-0.11362453881728003,1.3137798602997939,1.969275460021371,2.7312349923529795,4.581396857895368
0,-2.551575931493816,-2.1739073010392884,-1.7646075172164728,-1.71277267598513,-1.2495719082617938,-0.4703470301009357,-0.3634214510685963,-0.09101247923990614,1.0618094120612327,2.0776230512893266,2.858487906318949,4.379295924736432
0,-2.7636784052918486,-2.0230389813340794,-1.8599006717686326,-1.7126566213657572,-1.2905892529839171,-0.5219282878089971,-0.21358202446460717,-0.06848138373023299,1.2012752685524715,1.8065757896360153,2.868495230008708,4.577509340550879
0,-2.713843093582957,-2.0000000000000004,-1.938718513373799,-1.574707181712689,-1.2490408084825455,-1.0000000000000007,-0.2618347435316439,-0.04402539277366477,1.2789562891412338,2.0251666721757138,2.7220416091912014,4.756005162949151
1,-2.7184800406981413,-2.,-1.9453041360148715,-1.6617778434390726,-1.2732835648788887,-0.964333418953491,-0.30533876691821843,-0.12910467157278238,1.5034962381214183,1.9991859951944084,2.510790522672629,4.9841496864870125
1,-2.7788101226744777,-2.098114132097322,-1.885199712378249,-1.5887037423295913,-1.3055159978235935,-0.8741385540987905,-0.25218863894457727,-0.07154828583374315,1.4115135009786035,1.76448153769798,2.682038855402737,4.996185292101025
1,-2.621482845737023,-2.1762719806818045,-1.867333084636007,-1.7320508075688767,-1.365969363383489,-0.999999999999999,-0.1608717185394722,0.08628223637590204,1.5656163580779934,1.732050807568879,2.519344442273161,5.0206859562507375
1,-2.6339061826941803,-2.2454744302407597,-1.669746632577404,-1.6498452070169265,-1.3370600028346689,-0.8890807410962906,-0.1536848504382882,3.381934338633767e-16,1.272659074710274,2.184974092927673,2.521530177917102,4.599634701343467
1,-2.6527644302283298,-2.1730231483440146,-1.875824627953778,-1.4157074626734545,-1.3808868587971919,-0.8936791867543953,-0.13856460452604047,0.1840244731811889,1.5093991994502856,1.739244516404399,2.6925101795198603,4.405271950721473
1,-2.628465476411122,-2.0716221485088764,-1.8240713633245615,-1.6177102154642369,-1.3921491829252766,-0.4161323352270684,-0.10576191962667633,-5.74889592341307e-16,1.032656464155658,1.9722054553703525,2.847932080012898,4.203118641948908
0,-2.552606749939646,-2.1596658421828554,-1.9694111368490859,-1.6612910862781165,-1.3574463554070446,-0.9259692811773014,-0.15839482810376476,0.05739992755200729,1.4341071150485143,1.9263206529768442,2.554385341700353,4.812572242660097
1,-2.519818207842127,-2.1586475250718675,-2.14229302944304,-1.5034107717283198,-1.4036876602248376,-0.697753118697761,-0.13840106438456495,0.09664782309190244,1.4168252552466214,1.7150823546267595,2.718506889547645,4.616949054879591
1,-2.7350680057045182,-2.1890001312520044,-1.8019377358048383,-1.6909694687533152,-1.3740474564745386,-0.44504186791262845,-0.1370004100147301,0.10277872523288267,1.2469796037174665,1.559513449070416,2.8195432910714664,4.644250006824339
1,-2.6839536630529355,-2.355632840495129,-1.8259378651564555,-1.7215327240783096,-1.1031208264990817,-0.9282275141702401,-0.30376035788840827,-0.03860400649563817,1.3660345609203102,1.866026842754828,2.5296544504854053,5.199053943675652
1,-2.642756863123209,-2.0801366923475757,-1.9246939049632814,-1.776668195398088,-1.2379916961655337,-0.9692105626059094,-0.29263337031357733,-0.02075554091743791,1.612055535621689,1.745023698988492,2.6024825001405487,4.985285091083883
0,-3.0838220792198943,-1.871278707268421,-1.578614424374216,-1.431926656960956,-0.9999999999999998,-0.9999999999999997,-0.429124933645224,-0.10706091233568511,1.1209382506994905,1.9212189492096967,2.8697821238699412,4.589888390025268
0,-2.714471188512069,-2.314310279462247,-1.856470124598545,-1.5502088069270181,-1.0291840977968347,-0.671089942489106,-0.14186279618957143,-0.10717304515477183,1.1087200127316574,1.776141157789429,2.920335099418268,4.579574011190808
0,-2.8992857214210117,-2.1217802425644354,-1.5720003824121942,-1.461839021903318,-1.1219798986357457,-0.8228308715126006,-0.3791777421285107,-0.05676209836280435,1.45128165487072,1.7898059873384202,2.8192692399920345,4.375299096739446
0,-2.731119442256021,-2.306584554331163,-1.6302114178907758,-1.4890464959640832,-0.9999999999999996,-0.5928751338498668,-0.23405827076455163,-0.0944781774453664,1.1217825768175027,1.7739623307331058,2.987087500603157,4.195541084348067
1,-2.687723560198664,-2.3855330294341384,-1.8151712367262507,-1.5245485461043724,-1.000000000000002,-0.7344161805603514,-0.3912957890725632,-0.05986846583429596,0.9188189257222028,2.268383716166427,2.629494617530141,4.781859548511864
0,-2.717386764447885,-2.098296383781954,-1.7836231612446256,-1.5714529963505401,-1.0595801293898928,-0.676966221626004,-0.41602009002273915,-0.15625801169882036,0.7529287403969269,2.4449298567347038,2.711519155488585,4.570206005942248
1,-2.772428227148649,-1.9999999999999998,-1.999999999999998,-1.8089901508209953,-1.0000000000000018,-0.7398286425731657,-0.13621603623106415,-5.987186519800835e-17,0.8885125473061173,2.0606873114140307,2.6929058306635283,4.8153573673902015
1,-2.442091354072685,-2.2220543703514584,-1.7649278036928941,-1.7526528426982106,-0.9999999999999996,-0.47210355875786264,-0.3864262157970576,-0.17400825638415982,0.558648891840643,2.385476862760429,2.9004368409615715,4.369701806191687
1,-2.5882966354708907,-2.2316450169133524,-2.0463905548221235,-1.6423338628929625,-1.1991108121821028,-0.7861776456085964,-0.40759001194614125,-0.01848920803249651,1.6090078073466625,1.8017347463573183,2.4930570376633603,5.016234156501323
0,-2.4656128817028997,-2.2877220987902906,-1.916594875783249,-1.7072471056029648,-1.2627260486920502,-0.796342824182138,-0.39185792454753393,-0.029663949331309877,1.5036940907928908,2.0217733209647553,2.551250272573838,4.781050024300951
1,-2.6578036228046216,-2.1339927320806007,-1.9206326891618068,-1.5554230979515087,-1.2213154313999748,-0.8070438735077584,-0.34122203971773546,0.021203928896638056,1.3382138799045311,1.99501566799388,2.713539277704157,4.569460732124801
1,-2.883244283139711,-2.0000000000000004,-1.7921868988927279,-1.5736142608821482,-1.0000000000000002,-0.9999999999999997,-0.35202948701947256,-0.05079133111442591,0.964271141929881,2.181456318975659,2.749931370731311,4.756207429411636
1,-2.727373274555873,-2.000000000000001,-2.,-1.810752129161447,-1.0000000000000002,-0.9999999999999998,-0.38792485977481606,0.028795153989036832,1.7037099510226337,1.7843409938009576,2.3635869195010084,5.0456172451785
0,-2.6272244392600186,-2.0000000000000004,-2.,-1.808171134369115,-1.0000000000000002,-1.,-0.4328354415038383,0.02597304160241413,1.632091321296532,1.9486931459265626,2.4444480073498185,4.817025498957646
0,-2.6919817476096264,-2.1757376182869255,-1.9061716469938215,-1.456865789142813,-1.0845307569531617,-0.8546558056178302,-0.3440457176155751,0.039584023738625816,1.5225647557853903,1.9870003895209625,2.556136398399403,4.4087035147753735
1,-2.5003858877767056,-2.365947006749092,-1.91155578464181,-1.6543655689967016,-1.0341354362651298,-0.6849785564853127,-0.49146003538191396,0.032399615407599766,1.3262790864560055,2.1162483761755433,2.571218503232803,4.596682695024716
1,-2.5033791065573054,-2.000000000000001,-2.,-1.7608304032370703,-1.1257927125873843,-0.679665691934162,-0.3626353384391903,2.220446049250313e-16,1.1058858647688434,2.3696022000980435,2.5469911041622715,4.4098240837259555
1,-2.701764494043558,-1.9999999999999962,-1.9748453270992938,-1.6825671103756392,-1.1124226689562546,-0.9359320741599405,-0.12337749613870741,-1.838440118855664e-15,1.2658933843603473,2.079539258183561,2.5684723397384333,4.617004188491053
1,-2.511143225387407,-2.2387961207926645,-1.9842118177552108,-1.6500175687431065,-1.0524339884837024,-0.798103213588644,-0.4952351515076686,0.025094907456154482,1.4860416161032435,2.216305542177127,2.407175184717126,4.59532383580475
0,-2.7406650068382703,-2.0906152069836894,-2.000000000000001,-1.4633218989533223,-0.9999999999999997,-0.758478715553706,-0.17792461064762222,-2.7354726481928985e-15,1.6147973915597087,1.7793370841519542,2.6358717753924816,4.200999187872469
1,-3.073562351308829,-2.2146274073951906,-1.8019377358048385,-1.8019377358048378,-0.6069012845906053,-0.4450418679126301,-0.4450418679126293,-0.08519961543710579,1.246979603717466,1.246979603717469,2.680463635899434,5.2998270228322975
1,-2.6389737044376353,-2.2924015852246202,-2.,-1.7320508075688776,-0.9999999999999998,-0.6027049307029096,-0.15798961306342646,3.519833148328688e-16,1.0000000000000009,1.732050807568877,2.8951065159275307,4.79696331750106
0,-3.146442405566099,-1.8019377358048387,-1.8019377358048367,-1.5883639906851046,-0.5935793453672878,-0.4450418679126284,-0.44504186791262773,-0.21843844440684482,1.2469796037174647,1.2469796037174659,3.1819433360523934,4.36488084997294
1,-2.502958759098832,-2.1903241058293483,-1.9264525259989167,-1.8608058531117042,-1.3153287596365282,-1.000000000000001,-0.25410168836505304,-0.13811703460934846,1.6601261068106585,2.1149075414767555,2.249719233734199,5.163335844628118
1,-2.7109946451933453,-2.,-1.8911845452567326,-1.714053369444,-1.361929164129545,-0.8962571946714459,-0.27167267307264087,-0.14662719492295495,1.456239741645836,2.1475269480756753,2.3999290640131674,4.989023032955988
1,-2.6083196124115484,-2.1225758129936327,-2.0554396953666902,-1.4349881049569195,-1.1047905692531954,-0.8332111932501284,-0.4960383459810533,-0.12939974025804485,1.5648591173651756,2.1162446478962336,2.5341232064077177,4.569536102802084
1,-2.5317427534993127,-2.2865727363277553,-1.9188984595294982,-1.6387841762470783,-1.189695668910678,-1.0000000000000002,-0.30457798178741113,-0.19980796440332774,1.612793098339577,2.222704245014577,2.2507435134220417,4.983838883928863
1,-2.5994870881626055,-2.3409235308767093,-1.8608058531117044,-1.2644006623166517,-0.9999999999999991,-0.9999999999999979,-0.5230017893274417,-0.25410168836505465,1.638761734637154,2.1149075414767573,2.5253005827017896,4.563750753344464
1,-2.5062253355183386,-2.1927455609499518,-1.8743462357503125,-1.4621253056086232,-1.1158744117631536,-0.7962026531650283,-0.5160134684339853,-0.22776120156689272,1.5496323011441078,2.2271732715046206,2.509689428575069,4.404799171532491
1,-2.364428967136499,-2.1906251487877606,-2.0000000000000004,-1.8063216492712808,-1.4399044853153675,-1.000000000000001,-0.25588952050536984,0.044496087501675594,1.608555132810397,2.137797141408101,2.2822877838670492,4.984033625429055
1,-2.4601610492976485,-2.154023647389329,-2.,-1.6807463535302387,-1.4318972336954578,-0.878381958885014,-0.28990069603255075,0.04915670927675498,1.5842982629233007,2.0484664072816106,2.412176371681514,4.801013187667057
1,-2.3091091717366976,-2.1973174117578305,-1.860805853111703,-1.8234136236818637,-1.6055448887469412,-0.9999999999999998,-0.254101688365053,0.21925324189456116,1.7525791708829948,2.114907541476758,2.1453518819774926,4.8182008011682855
0,-2.297071720684466,-2.2246122744454593,-1.916076413529053,-1.799531189930376,-1.5273121725557985,-0.8607667010992082,-0.2333529417627749,0.22251814706756035,1.5649745389016347,2.079537706528283,2.3841310185435924,4.6075620029660636
0,-2.605712005037366,-2.4569282361515015,-1.8608058531117024,-1.125137490239459,-0.9999999999999998,-0.9999999999999996,-0.25410168836505337,0.11829137900871835,1.3078812126914334,2.114907541476757,2.56728057642905,4.194324563299125
0,-2.5428571974670247,-2.1973674848002727,-1.8672463004917343,-1.6612802053635776,-1.305546389967336,-1.0000000000000013,-0.2941832933837405,0.012087664666607137,1.5019613093370383,2.117272692534445,2.4479209552929935,4.7892382496426045
0,-2.530080991190345,-2.321865442840921,-1.9724549163284257,-1.440336028994532,-0.9999999999999991,-0.836997998201444,-0.39754139764406826,-0.05996665732879749,1.5294590335972609,2.1553417990855523,2.497391468905329,4.377051130940391
0,-2.564995776645695,-2.273807787405687,-1.9784240926180625,-1.0000000000000013,-0.9999999999999996,-0.9999999999999987,-0.3940527002569109,-0.11426939130256199,1.2201767650786126,2.352358712936112,2.556728452205254,4.196285818008939
1,-2.677354778793317,-2.37374075338947,-1.8786224400217115,-1.0905057978129804,-1.0000000000000009,-1.,-0.2979144638372608,-0.10050613557372033,1.225137090284736,2.1669109295053133,2.6481812610076982,4.378415088630709
0,-2.554089805337626,-2.3987513379141205,-1.8531452538533004,-1.4097520214185864,-1.0000000000000027,-1.,-0.3755611808488533,-0.09969773874277077,1.3612790798690528,2.2377251368050852,2.51124885880979,4.580744262631335
0,-2.555602791931419,-2.087808479583134,-1.9677478155917283,-1.557019089457213,-0.9999999999999999,-0.8256646062110605,-0.37613756063509,-0.13489510492136897,1.1168262314915909,2.4448807931630663,2.5650316176503347,4.378136806026019
1,-2.625795441016999,-2.206807846594746,-1.84504133777544,-1.705861564947175,-1.0000000000000007,-0.8975973054250137,-0.1994359005562931,-0.12464671923625831,1.1982188678488994,2.3197539703935246,2.5119136489376075,4.575299628371896
0,-2.546133399256382,-2.0794681461870095,-1.8875694053561847,-1.799043898826831,-1.4080884415409076,-0.8808343374218722,-0.20311372734318975,0.019142052025079195,1.3239525920482422,2.2737093339952446,2.4018697900836754,4.785577587780134
1,-2.4339713158816307,-2.2241762783907753,-1.9480215827654208,-1.7960765359180855,-1.4166705589650177,-0.9401505311112415,-0.28801376473430523,0.06750134101738502,1.7383325110838375,1.9502988615840013,2.280671417745177,5.010276436336074
1,-2.2955764090710318,-2.2914104929768184,-2.1234209453806554,-1.6817744719839054,-1.246503372755692,-0.9725177726026998,-0.3134397707891226,0.05755497093599642,1.8191673171538636,1.9587985346394003,2.2664225682332737,4.822699844597391
0,-2.6566805782027547,-2.2814764131479186,-1.7426474616212135,-1.6127391892632268,-1.,-0.7607235635404501,-0.3253206961870439,0.08473298238053276,1.6145510856961844,1.9828975991983673,2.499830628000317,4.197575606687205
0,-2.4153143986528267,-2.162795623613342,-1.944369863925083,-1.7601506007743233,-1.3434835109439058,-0.9189191333230726,-0.3322925259670018,0.18705349074151548,1.692512806883994,1.9536758128108234,2.444058888058979,4.600024658704245
1,-2.5596471189460064,-2.341606357933964,-1.8675284646584618,-1.4304922931133204,-1.0000000000000004,-0.9999999999999998,-0.3552546375316014,-4.498502497752549e-16,1.6406393026758852,2.1006307861633173,2.4090535747963107,4.404205208547843
1,-2.5407782498706366,-2.2152117252876815,-1.9843838604223258,-1.5358788880183984,-1.3141054247184307,-0.9022326572769521,-0.15861739976889164,0.10618516579658775,1.3390825636289412,2.0165032334401354,2.5798746198635865,4.609562622634062
1,-2.4254744725363677,-2.237876663183163,-1.9999999999999993,-1.6479114448262693,-1.3247732937553927,-0.9222517979041293,-0.1434933917920692,0.11362278317560082,1.4422249083813692,1.9722657738506524,2.5734982260643195,4.6001693725254515
1,-2.373270699969367,-2.1590918400407286,-1.88803652981672,-1.7842136848935224,-1.6070070670612953,-0.89467219999533,-0.31093437642475763,0.17246044346835204,1.750458650796772,1.9456005412218575,2.340051107636382,4.808655655078358
1,-2.3560672097297872,-2.2220843352432533,-1.9999999999999993,-1.7817339533178314,-1.2755235208525337,-0.8182220400332224,-0.23365271057385423,0.25981834097200013,1.616878300512711,1.881142306562659,2.527553448853203,4.4018913728499065
0,-2.4296454885935126,-2.2624071531579646,-1.9804925306636498,-1.6079340888503226,-1.3114378584088275,-0.8981785945623778,-0.3363131724275884,0.1716399003292659,1.6740206115042375,1.8816765684621792,2.4865422170706224,4.612529589297939
0,-2.3283635174741115,-2.2915347202697043,-2.1067837404654304,-1.6766903992604705,-1.2369309696204283,-0.9727118211647783,-0.25934491440204904,0.05543093290167567,1.5571279365508455,2.03601191661182,2.414040981839435,4.809748314753195
1,-2.6092754273940453,-2.080140384289703,-1.825186806236198,-1.7218283642277914,-1.,-0.7825017370583512,-0.17490939656092544,8.802115212697349e-16,1.0990890317780349,2.217355689301591,2.6798063295659285,4.197591065121459
1,-2.6038355744955486,-2.285087607613954,-1.7604501179340721,-1.6272492997311754,-1.1487099467762358,-0.9352003022416848,-0.2889180999915101,4.119400815066876e-16,1.4127695542621104,2.207024741379876,2.4196639880751385,4.609992665067053
0,-2.716580618828584,-2.2605256160491236,-1.8271809654311042,-1.4602832191634263,-1.0000000000000004,-1.0000000000000002,-0.3488869048258364,0.042874036709683615,1.3587421147332752,2.0600955208357488,2.5148050996845552,4.636940552334811
1,-2.472833908995257,-2.411070259335018,-1.8608058531117018,-1.462598422974775,-1.4423947935492267,-1.0000000000000016,-0.2541016883650533,0.16256160701452035,1.8131794352781545,1.9354323319700326,2.1149075414767577,4.8777240105915665
1,-2.5259726026430123,-2.179754780596163,-2.0605273457294806,-1.3971924669141682,-1.2939318537757787,-0.9999999999999998,-0.1987980529426822,0.2673641055533003,1.6864154963895117,1.7590744120392459,2.512041793568123,4.431281295051105
1,-2.5432136065059336,-2.1169145333031727,-2.0000000000000004,-1.8608058531117042,-1.0000000000000002,-0.9999999999999998,-0.25410168836505104,-0.24913277528696656,1.435657901878213,2.1149075414767564,2.5120187381483676,4.961584275069491
1,-2.67171522618606,-2.123873620338086,-1.8877008590310658,-1.6789309540443627,-1.0853002967412875,-0.8727400024832472,-0.34122349297934773,-0.19277394262200329,1.3372463173520912,2.1745014201903827,2.575168587050893,4.767342069832097
1,-2.5480993036712403,-2.2902436203934506,-1.9488583824058823,-1.505344239427195,-1.0000000000000004,-0.9999999999999998,-0.43621882085476943,-0.2116487161338928,1.4612626552303702,2.2147479268899777,2.5060101006408626,4.758392400125224
1,-2.543108109223554,-2.0731244327160017,-1.9527299002388228,-1.558067737815566,-1.1051326489964484,-0.8176975281159194,-0.4766989331485293,-0.25217669681207006,1.2525640591122158,2.3745252225350266,2.567623804128445,4.5840229012912275
1,-2.9514074301778734,-2.103180821093604,-1.850772662117477,-1.801937735804838,-1.0199061226133819,-0.4450418679126289,-0.4126255710100859,-0.2482096436680963,1.246979603717467,1.8604661545660837,2.472795040523009,5.2528410555914276
0,-2.735601575968334,-2.32334573893811,-1.6387808391979668,-1.5624364505796675,-1.0390398020083538,-0.5249538940262434,-0.426052429096931,-0.17945163568039751,1.2294491144773867,2.146107850560998,2.682864066307096,4.371241334150525
0,-2.933298847860898,-2.1256903147193107,-1.66688141496419,-1.4593740621928186,-0.9999999999999998,-0.5351453685783991,-0.25810152507516376,-0.21134002944602087,1.3057530020126964,1.975503767467952,2.7128489959846376,4.195725797371518
1,-2.4810091188290104,-2.1274208148442497,-2.0000000000000004,-1.8779320099140042,-1.0991996072819081,-0.7242272673168477,-0.25236524506496055,-0.11282016318788887,1.471117697125025,2.096668086686127,2.5127733545337665,4.594415088093951
1,-2.4732750641865873,-2.3561248968123105,-2.000000000000001,-1.740184785349327,-1.0693304056136277,-0.6761802980974756,-0.2821869288954993,-0.14348365052424275,1.3559138268334265,2.048065054063325,2.5161907049262098,4.820596443656112
1,-2.4657022001774807,-2.31657660427735,-2.0547594892425285,-1.6844802312299334,-1.0802172530506107,-0.6784403647134915,-0.29297354465438685,-0.19780960158085298,1.2603910257830302,2.1184449620031796,2.6134665126332046,4.778656788507226
0,-2.9407472344324126,-1.9800750832024179,-1.8019377358048367,-1.503265614925497,-1.039504332485549,-0.44504186791262823,-0.42894678589021146,-0.22741171773638097,1.2469796037174667,1.909095947940671,2.826852042781885,4.384002777949909
0,-2.733261561825918,-2.065954170615371,-1.9668421890876588,-1.5927898731957142,-1.1172057814826233,-0.5433415443075229,-0.3572065817127584,-0.2340205407197453,1.2682953976913598,2.04508634509584,2.722843537828514,4.574396962331601
1,-2.593825823094952,-2.2414954327382226,-1.88688984163689,-1.8019377358048414,-1.1640131288805424,-0.44504186791262723,-0.3617645517823177,-0.2406554642146912,1.246979603717467,2.088137422672594,2.60489300056481,4.795613819110212
1,-2.815230080717625,-2.193527085331054,-1.7320508075688774,-1.6385027972424426,-1.3553111714542125,-1.2949628992915991,0.1391243966379808,0.2949628992915997,1.193527085331054,1.7320508075688783,2.399736765881383,5.270182886894913
1,-2.6931391045496924,-2.0593670796283763,-1.922023205420219,-1.591692503316891,-1.4273002657171638,-1.2981114821705992,0.08099409833230069,0.3499180665082278,1.2847452704925442,1.763080214373628,2.4437707193635787,5.069125271732659
1,-2.637002832731715,-2.1001737157563007,-2.,-1.5214711299757286,-1.361408177358406,-0.9815203757711838,-0.07884375890116507,0.3174489781030599,1.2960072622613013,1.8024187012515922,2.6120637279263743,4.65248132095217
0,-2.4931365135123977,-2.285458495552922,-1.787300558743296,-1.5798832487314332,-1.4480449783026894,-1.3167037019710877,0.08076756701958279,0.36856428249598383,1.1395110299526723,2.0127287201502475,2.463346332627128,4.84560956456821
0,-2.6411229518787755,-2.5165798174515204,-1.5524094572004796,-1.410690247765197,-1.262388930907855,-0.9999999999999999,0.10388757681796283,0.28733582212079956,1.,1.7816534525312009,2.757901071657923,4.452413482075944
1,-2.564631833177521,-2.493136513512398,-1.6571047174200946,-1.5798832487314327,-1.3167037019710892,-1.,0.08076756701958276,0.11864123081298912,0.9003981024659414,2.202697217318686,2.4633463326271245,4.845609564568211
1,-2.641122951878775,-2.19644861807162,-1.4671137170205018,-1.4106902477651966,-1.2623889309078553,-1.0000000000000004,-0.3724427090744336,0.1038875768179658,0.7193117421638893,2.316693302002665,2.7579010716579204,4.45241348207594
1,-2.9004232680331317,-2.0418515627628078,-1.7048064445548232,-1.5914746850695016,-1.3102679082062998,-0.9999999999999998,-0.06190798338758032,0.22856491299640852,0.9355241595192442,1.9973621730801676,2.5853857254103514,4.86389488100797
1,-2.9778950787959495,-2.179633093449656,-1.6108379175932213,-1.4881997686824284,-1.1890565218648819,-1.0000000000000004,1.0946552518168232e-16,0.21477438856521522,0.8461690905829216,1.821663771549165,2.668457762094624,4.894557367594211
1,-2.819091969637228,-2.000000000000001,-1.9999999999999993,-1.4698537780023715,-1.4142135623730956,-1.2469796037174639,0.04471482292490376,0.4450418679126281,1.4142135623730956,1.8019377358048387,2.097187582532618,5.147043342182075
1,-2.5081943552834307,-2.271943411940907,-2.000000000000001,-1.5484341410751703,-1.3666138358345363,-0.9999999999999997,-2.3498690338114136e-15,0.43803264079800563,1.177059775520968,2.170550933685317,2.205285136697104,4.70425725743265
1,-3.152731477028554,-2.270519001564455,-1.6253225483378366,-1.4142135623730954,-1.0840381885140662,-0.9999999999999999,-1.825538960449624e-15,0.2315637996753605,1.0000000000000004,1.4142135623730954,2.5682577076958806,5.3327897080736735
1,-2.8294423792464487,-2.205923137705765,-1.7320508075688776,-1.607588068547051,-1.169129336139226,-1.0000000000000007,6.410187760123844e-16,0.20396646142814032,1.0000000000000007,1.7320508075688774,2.7567674928089447,4.851348967401409
0,-3.221928491088746,-1.8026126195086276,-1.4142135623730943,-1.3969996743999724,-1.2190658262853276,-0.9999999999999997,5.787471196727623e-16,0.18148830393938464,0.9999999999999989,1.414213562373096,2.9947550990864142,4.464363208256873
1,-2.9706461898822387,-2.0000000000000004,-1.9999999999999998,-1.4811943040920155,-1.3710856507864067,-0.999999999999999,-2.0639948927022834e-15,0.3111078174659823,1.0000000000000007,2.036107200736556,2.1700864866260337,5.305624639932089
1,-2.4637401932589635,-2.270331543041463,-2.147443990573646,-1.462561285961015,-1.3339658794274483,-0.9999999999999991,-0.18253930644111716,0.3074402555771259,1.2202847233786218,2.221351737765204,2.250490468264576,4.861015013718126
