"COEFFICIENT_DEN","DEN_EIGEN1","DEN_EIGEN2","DEN_EIGEN3","DEN_EIGEN4","DEN_EIGEN5","DEN_EIGEN6","DEN_EIGEN7","DEN_EIGEN8","DEN_EIGEN9","DEN_EIGEN10","DEN_EIGEN11","DEN_EIGEN12","DEN_EIGEN13"
0,-2.502045531743686,-2.0815267857182143,-1.9999999999999996,-1.696410904406466,-1.4665085830772713,-1.2442753417571617,-0.6418075160703097,0.01824081733158615,0.5066142870634989,1.4252480318524121,2.191285589707084,2.948902821119658,4.542283115698869
1,-2.6452455325261264,-2.280054818480594,-1.7260957005957849,-1.686459180033867,-1.4377817378537314,-1.1497845903352657,-0.8937053833795275,0.1254354848053944,0.32573956920168834,1.5132570074859026,2.4458395632242307,2.7162328178773296,4.692622500610354
0,-2.570266429801311,-2.174933891206558,-1.9999999999999998,-1.6399715763436176,-1.401784503041644,-1.1879258034959133,-0.8757529075101775,0.014575169004687628,0.4093821478144506,1.6753620364098976,2.3908920547245702,2.667332757531514,4.693090945914103
1,-2.5037703610905906,-2.277168880862046,-1.7682264089734225,-1.6618910572817853,-1.4981586642755336,-0.9999999999999996,-0.8593619077371212,-6.715768577353085e-16,0.3004313116098283,1.4366044655806545,2.6386286265340018,2.6775720987464404,4.5153407777495715
1,-2.5075055588550668,-2.3353366991279394,-1.932147764386714,-1.510333056296606,-1.4634034715121713,-1.3659798672406147,-0.7698733871948206,0.09003883801350908,0.5330440684090408,1.478642581367407,2.2753738121664506,2.80319380539682,4.70428669926071
1,-2.3978773891157905,-2.355721517984238,-2.1897839980904723,-1.5462003494572027,-1.3727855977717924,-1.326180257749902,-0.7316485492734633,0.08815592122522191,0.38965114606810386,1.4681405623115846,2.228707415119563,2.8585280990587068,4.88701451565968
1,-2.5207765294141766,-2.381070250212094,-1.898738818376433,-1.6687466254264969,-1.378108071915156,-1.229564133219994,-0.9231901703385742,-0.045503375256934576,0.211577205732632,1.8123858222662779,2.1949675662552486,2.7854715525388856,5.041295827366817
1,-2.461532883893213,-2.3356196261952524,-2.0856078025296956,-1.5562948278284283,-1.2772159797697042,-1.2144298124421076,-0.9999999999999999,0.04787599356012749,0.24874711673008754,1.6295303055757657,2.4050985231989115,2.7442731163960756,4.85517587719743
1,-2.4895173415389706,-2.332587257713126,-1.8610725480869852,-1.6452756729295879,-1.2490077991883037,-1.2051764683015544,-0.8339205748098132,0.01382448863766877,0.13705805205363722,1.402163821260092,2.5400443016053638,2.827715193907203,4.695751805104377
1,-2.678429160519369,-2.3896497778746264,-1.834711438972685,-1.4858629579603813,-1.283036441307686,-1.2092534908613557,-0.8282134311557862,-0.06987903934766075,0.14960787324304345,1.5881538152467838,2.3084903681762188,2.8737628246829447,4.859020856650558
1,-2.4897023189351684,-2.3597770863887932,-1.8657472922352885,-1.7259848036085146,-1.458815096277897,-1.2137623027908682,-0.7174002339077368,-0.08320048032365397,0.21512144759160015,1.977614666951801,2.1394926364410733,2.70236451215604,4.879796351327407
0,-2.498892915849617,-2.417352498591919,-2.04628335724815,-1.5292913852479313,-1.258238455822687,-1.1527889231063355,-0.6933683196025962,-0.07168861418660957,0.16857678440101803,1.8254099695152826,2.157258219556307,2.830008556134172,4.686650940049068
0,-2.488774664533313,-2.137316825746913,-1.9999999999999996,-1.7888546266191827,-1.3460583809901363,-1.1865218054616724,-0.5297018990913981,-7.18114109684029e-17,0.2360236554811628,1.6848374166943119,2.0132867077910492,3.016276504235822,4.5268039182402715
1,-2.683244267403324,-2.3192620253861302,-1.8302021696286113,-1.4692497631975754,-1.2576255222734054,-1.2422255106478826,-0.8223387140560813,-0.0866379972577756,0.13612902463054322,1.9211293774431237,2.334642999971157,2.619843096252466,4.699041471553498
1,-2.6728381375953076,-2.3124257876767267,-1.962081273997352,-1.4847471923024607,-1.2826816578229476,-0.8978222686002535,-0.8382934457732615,-0.04676986279866132,0.14156206388609135,1.9748008556993397,2.1683141204708973,2.6946024639589052,4.518380122551737
1,-2.7420963069236253,-2.265533415703968,-1.913890939023545,-1.4751946294105094,-1.3529947446178967,-1.0669672539496067,-0.5613482382349272,-0.05756476107282887,0.14833029172966436,1.7874064342849685,2.218647147734595,2.753347104399457,4.527859310788223
0,-2.497867468138954,-2.3423538764893164,-2.,-1.6221303435276107,-1.407547950222411,-1.251145873826254,-0.5104552610757143,-0.08196801740837235,0.28449708899219417,1.866364585878493,2.000911785241772,2.8666902530511567,4.695005077525022
1,-2.6462467159441325,-2.116320884325392,-1.8926217542010526,-1.807936683926338,-1.3782663577881578,-1.2872080265148504,-0.7830734597941155,-0.034700940320151946,0.3879341536862192,1.6220233249239295,2.3403668153939003,2.7052718619338973,4.890778666876243
1,-2.541157572646876,-2.3390628770543036,-2.000000000000001,-1.5714235097912108,-1.3187399241221422,-1.1475025861217962,-0.8617700770109455,0.01719847002526075,0.4091550222305881,1.4904853517402814,2.504000833153225,2.6625300923045256,4.696286777293393
0,-2.5352895620878972,-2.4516190614944633,-2.0083046099058017,-1.4410818674317347,-1.37104531453405,-1.0680574531043485,-0.6839862186694413,-7.73060391314995e-16,0.5210217663434042,1.3565363053202026,2.3988214665396943,2.7536844873604482,4.529320061663987
1,-2.5516159384195274,-2.2603874312381076,-1.8693416245419234,-1.706307532114941,-1.3219431679210532,-0.916264861515312,-0.8618498708921337,-4.832538590607481e-16,0.30034428926958967,1.288577219833155,2.6566581117005748,2.723451495382449,4.518679310457229
1,-2.704293014825795,-2.2679787086890784,-1.948208338001696,-1.4867054900431949,-1.3175673838936781,-1.161475267580486,-0.7425387655764353,-0.03513782325829595,0.3085660889361381,1.4220498378694884,2.463956192174842,2.781862145520122,4.6874705273680695
1,-2.6284835993829447,-2.2007899961690898,-1.9672440426634001,-1.6712918963448116,-1.3775677237652688,-1.2826679640934082,-0.5903359344083391,-0.03733225633545102,0.4863039715523458,1.4999995150144607,2.194757586038119,2.865268286400551,4.709384054157233
0,-2.629747841619369,-2.0203366534753515,-2.000000000000002,-1.7068868520447567,-1.3859823578468613,-1.1850131695072244,-0.5202489492582012,-0.017391368474689254,0.37400889910962637,1.2740032397121441,2.307392718409911,2.979072492541595,4.531129842453179
1,-2.7131167828477687,-2.213127032807947,-1.9233428642251726,-1.4040076432913426,-1.3446786834048992,-1.2064247584581298,-1.0000000000000004,-0.06291011628662146,0.12802320052950603,1.9350724414610991,2.1883825325399036,2.747316904138711,4.8688128026526645
1,-2.6115168524149395,-2.2316001066485383,-2.099441735987587,-1.4450790694281879,-1.2572766204243933,-1.2129857177655352,-0.8397432061086914,0.06692599938783668,0.12502736638638964,1.8454758482735603,2.2206525131177544,2.7409916959904166,4.6985698856219145
1,-2.666712467611694,-2.23738900279583,-1.9263819558575663,-1.5795616397477792,-1.4393613696437615,-1.0656903845392856,-0.595151509505237,0.07832048256284029,0.15552803650386796,1.8836787759527989,2.0912512682422895,2.782553121401891,4.518916645037465
1,-2.689782814219001,-2.263462126411521,-1.9439344322293748,-1.5699077405373743,-1.3982252280944105,-1.04269237587635,-0.5498842722349706,0.09137401413982033,0.15655284952926393,1.7019061521265608,2.158679079662053,2.8209337864370925,4.528443107708211
0,-2.743478445890248,-2.1088431259884444,-2.000000000000001,-1.6182017316074975,-1.3932517283044417,-1.201468700194145,-0.41318871360364157,-0.0698684568514842,0.13394078096117182,1.8474689970257947,1.9809009220152183,2.8660183091440947,4.7199718932936205
0,-2.7731974746716395,-2.113106495297768,-1.9999999999999998,-1.6806970894417514,-1.3766355383354654,-1.1383455484802576,-0.09498263867943627,9.685738438221628e-16,0.13143702833426388,1.5915724778405946,1.9185270528443006,2.994095235891433,4.541332989995728
1,-2.4901887730583807,-2.266693012921031,-2.090278065947202,-1.7879394841794798,-1.3906729302198773,-1.2118174224831835,-0.5055774345128503,-0.057642381312234856,0.27633960089211057,1.6874957939133992,2.025922153737475,2.931093762837835,4.879958193253421
1,-2.460088753401583,-2.389676873820663,-2.071359149227979,-1.627693682443769,-1.3639759374066354,-1.2036355987511624,-0.562612441761482,0.042548300757711176,0.34304477465750266,1.496929110550336,2.2243296846329375,2.865544856916584,4.706645709298201
0,-2.4684472372849964,-2.3515830872576697,-1.8803733105374216,-1.7427708195269442,-1.378409652773843,-1.2028518946914097,-0.43789398930511825,-0.05544620274169036,0.17850822197246813,1.420491956057952,2.1407672349503066,3.0580944108210217,4.719914370317342
1,-2.5438570020092595,-2.185226302977594,-1.9999999999999996,-1.8747962670803957,-1.4312776245834464,-1.3279204663998732,-0.5533392816942383,2.103091905846192e-15,0.2573044392254528,1.4983227771202805,2.129893678697508,3.0091343886846658,5.021761661016894
1,-2.5568734303719305,-2.14054325044041,-2.0000000000000013,-1.8532060145634375,-1.4293040032203337,-1.2531313329434812,-0.5613131168494573,4.978388851056675e-16,0.26389401579058525,1.4556946673423234,2.30404662053812,2.9292575193825883,4.841478325335441
1,-2.6079438454519552,-2.0628926758733055,-2.0000000000000044,-1.72523053027548,-1.4389566650060075,-1.0647951243548985,-0.5534567297005022,1.7294517546713331e-15,0.09781643702966222,1.1840533015488646,2.532790021730227,2.9663185405277672,4.6722972698256315
1,-2.7229829020330922,-2.2579822526904207,-2.0000000000000044,-1.4433903763389961,-1.4079682372224966,-1.2247517292728323,-0.5560332803241917,2.2110646299638797e-16,0.15210748208865102,1.2740894537930039,2.300674347019619,3.0554177471468065,4.830819747833955
1,-2.468522110796982,-2.2448517433182524,-2.0000000000000018,-1.9116704798527424,-1.3611407629014407,-1.2528245191814902,-0.48614474573025707,2.547363507074944e-16,0.12507583860485358,1.703735314125619,2.074465422182235,2.9778541654466406,4.844023621421821
0,-2.3805520472443282,-2.3600550749045177,-1.9999999999999996,-1.628473299593913,-1.3520923801743367,-1.3095402903244426,-0.41903733876131105,6.916956213794485e-16,0.025365815789472924,1.4760335308354955,2.1757247634934838,3.088632703990269,4.683993616894124
1,-2.5386478503778562,-2.310248481412712,-2.0000000000000053,-1.7795133661207971,-1.418692122969729,-1.2924801757581337,-0.31310521835222505,1.8916832868446796e-15,0.3935610139007085,1.1546902987637548,2.1294709915325796,3.136822512254651,4.838142398539762
0,-2.6793750837067942,-2.203486496974555,-2.000000000000001,-1.6263383602282473,-1.434241851808419,-1.2610318354620678,-0.451454591788608,1.528027558042277e-15,0.20601399554882263,1.4334373043829693,2.065639384909628,3.1100868563600343,4.840750678767234
1,-2.487010513591268,-2.1646785390862555,-1.9999999999999996,-1.7737756582008446,-1.5057331056401926,-1.3276755762551908,-0.8667208931464384,0.03589481402799236,0.2709922876111022,1.846090388157808,2.2017040059945048,2.7283722560570265,5.042540534071757
1,-2.4965069964392557,-2.3389139035716817,-2.0437273644887624,-1.6227954422533097,-1.3637835723376739,-1.1627187128938004,-0.8411983833361498,0.0061168401366821275,0.24133454443870597,1.7733620849607898,2.1395500857786427,2.8373056543367903,4.871975165669021
1,-2.493259680441231,-2.3404482427504707,-1.9445988908642458,-1.6866447155774147,-1.3549587178391698,-1.1726454759095926,-0.895882877591794,0.007238671211549422,0.18401406862918293,1.77661887277211,2.416479833156644,2.6383153160936788,4.865771839110756
0,-2.5297325232491072,-2.361725009234847,-1.9123584950244137,-1.7279521993711242,-1.357478892678585,-0.9335063552520874,-0.8697343238387361,0.009492546693538639,0.18291761319834487,1.9099862681592559,2.173938604524555,2.707604698276848,4.70854806779636
1,-2.5108468528470214,-2.342430439422066,-1.7950148535130255,-1.5421347119309488,-1.3544729261797015,-1.2296921944757793,-0.8698082378510494,0.014466901663632679,0.11797599410469257,1.5086834838979775,2.520425040636716,2.7755582491981508,4.707290546718425
0,-2.4472172888950094,-2.350513960700617,-1.9999999999999998,-1.6452347208796578,-1.4647356734009946,-1.3300645658198282,-0.6631437892829645,0.018159055850807966,0.37510807139781704,1.5612247920609543,2.1804639231180167,2.8987949867607563,4.86715916979072
0,-2.6756123690228777,-2.1841130481084927,-1.8162437173055754,-1.6972351433885473,-1.440851706389503,-1.280472182831611,-0.766952436482412,0.07593520505356884,0.1830612791961321,1.5898837109014212,2.3260041517051318,2.8263572601496016,4.860238996523165
1,-2.5081052389605327,-2.301389272583976,-1.9120487528133157,-1.7514205986347275,-1.345084460500612,-1.265780432361782,-0.9312114840653734,0.010387818445025634,0.10843133945864282,1.8536025274615284,2.2209113818765487,2.806023885137196,5.015683287541377
0,-2.5977351881188753,-2.2041428488427055,-1.8823840140539683,-1.432316105193867,-1.3290465384519548,-1.3195508049746578,-1.0000000000000004,-3.626206400875731e-15,0.041948778534661675,1.5773566083762318,2.3564242524415486,2.9172859930935338,4.872159867190051
1,-2.3812637225491695,-2.27972746735179,-2.163205596204469,-1.8317780220219841,-1.3940253648994236,-1.319804539942135,-0.5888692723813794,0.005658602965423093,0.3180064515919942,1.4977373671250491,2.1154141338196744,2.993297590848111,5.0285598390000965
1,-2.7389867708044546,-2.163245145742741,-1.83207866748928,-1.636963891715011,-1.3654753233411812,-1.3070378972545007,-0.929793122804043,1.6700895667850593e-15,0.18352225629876437,1.675804168991497,2.1465096542960143,2.9463775836222754,5.021367155942656
1,-2.4744245655946417,-2.2940067049217436,-2.0000000000000004,-1.8733080216811717,-1.5615699351993333,-1.1274022019299046,-0.6143505209835095,-0.14683967361073547,0.0813876017359096,1.865416957107541,2.145230667758415,2.7937826375568178,5.206083759762356
1,-2.633020283628004,-2.2347867937721744,-1.9605289895334908,-1.7222079259814334,-1.5650417643190795,-1.0305829678210623,-0.46392891041794476,-0.2982493830581175,0.09261549554877026,1.6251729126213923,2.2410069806497246,2.931210786395593,5.01834084331583
1,-2.4630637598418454,-2.2764792448455844,-2.102414492922622,-1.7665048337465517,-1.5296694181263886,-0.9999999999999996,-0.7256657827544177,-0.09356682632767885,0.13517540895139663,1.6695734690570188,2.3753053899944034,2.7388856664147267,5.038424424147544
0,-2.4311787668881717,-2.1242681564484314,-1.9999999999999996,-1.9136354740871724,-1.5527830729699799,-0.9489381821146562,-0.5474072545512776,-0.24855041551495968,0.10099543828484875,1.4413323075846316,2.465379980335433,2.8858947696823907,4.8731588266873445
1,-2.4579577274926225,-2.3263983561836468,-2.072287225031496,-1.8831619754893234,-1.5150520535015317,-0.7895293893024516,-0.6544834063397377,-0.24437743515171062,0.1467545171978397,1.7460622130580283,2.208965920172625,2.779516817580914,5.061948100483107
0,-2.655187671729962,-2.1997139618195383,-2.,-1.8180757015258402,-1.5261316773739921,-0.7540036797894683,-0.4204657809420067,-0.3894755269506861,0.20057250687455744,1.664544664471297,2.130660907117415,2.8678097865305157,4.89946613513771
0,-2.6444951295798793,-2.1019573145361012,-2.0755168966364934,-1.7550802117509705,-1.5271387332370605,-0.79586308835248,-0.6300299742595437,-0.13068965282979325,0.2612217791866263,1.7490822253078613,2.1108736964419137,2.8172398481106815,4.722353452135241
0,-2.626333199934593,-2.1372334730337714,-2.0833757833968254,-1.8499442282035663,-1.4381060010860731,-0.7790227550965182,-0.588974685524788,-0.28493331979678727,0.16073422733062961,1.6697586147668242,2.3121304184689584,2.7541063773550714,4.89119380815144
1,-2.542366430404171,-2.319692457516812,-2.1554425774317565,-1.6290480157643308,-1.543913480432947,-0.8271941142839843,-0.42164483243869516,-0.25282710745586995,0.143709653724146,1.7158913532716709,2.0003451419311733,2.939315018886419,4.892867847915157
0,-2.6944342000792254,-2.385887859105431,-1.8567967945884576,-1.594031793267069,-1.537843637675301,-0.7098763494243193,-0.49467597554089404,-0.2649362749620882,0.21031187244329294,1.5676864549910112,2.0421633197105664,3.0175536905847036,4.700767546913214
0,-2.685184424910353,-2.2558067918274873,-1.9813421772589355,-1.6490342867267591,-1.5192333804864155,-0.6795342986282636,-0.4917325360007008,-0.3083068724809582,0.16013939116072462,1.6189188282995781,2.204729510411312,2.8806724734036386,4.705714565044616
0,-2.52601437665914,-2.295561787565855,-1.9580690842786903,-1.6430272108227786,-1.5053890771073368,-0.7291900444513308,-0.49515057121836087,-0.23393476186717357,0.13022357709474233,1.4713193140306184,2.3086303639132852,2.94428205935492,4.531881599577098
0,-2.61927543400628,-2.353443283164303,-1.9714956179373853,-1.6136789237958462,-1.535970542899306,-0.7993476534869842,-0.49210566358693186,-0.14663072670758676,0.17156717788145628,1.7295849843749531,1.910962292255118,3.0299994258445273,4.689833965228571
1,-2.4968205265975714,-2.3345811343021583,-2.1575850723463486,-1.589304178032993,-1.540452795263107,-0.7114373944519137,-0.5134685335231166,-0.2406672952383935,0.14886011725826404,1.7225810612460204,2.109616303960787,2.910241620851317,4.6930178264392195
1,-2.626988055092104,-2.3734203955368938,-1.885903287950967,-1.6127629058592072,-1.5384257937682897,-0.7119234458875712,-0.48486112890567784,-0.17518309483298267,0.1661658491060479,1.7349115717947314,2.130701077722297,2.859315625863622,4.518373983346994
1,-2.4670007523058888,-2.320320703563501,-1.9591167456516743,-1.6060568201363827,-1.5388393204158024,-0.7581425275786107,-0.43524946071906256,-0.34065301537193754,0.3523243504142911,1.7163786088782853,2.0998647846701295,2.902461013270178,4.35435058850998
1,-2.4109119950801614,-2.2546334777843926,-2.126874699337572,-1.6471643592842762,-1.5126135493848005,-0.6857431876845397,-0.47507258572743094,-0.3506643415678509,0.15275360206855704,1.6189459635844667,2.1750133934327507,3.005788867469698,4.511176369295551
1,-2.5844627602033525,-2.2374335403953225,-1.9999999999999998,-1.8893112430188248,-1.3959951271942035,-0.9493281262907575,-0.5272002397007092,-0.23055983208717576,0.20707106991390214,1.7445294151350266,2.277818869345111,2.6690560018916774,4.915815512604626
0,-2.5924604024897375,-2.2998352922812053,-2.,-1.803314183229906,-1.4412272836545703,-0.7209851483604185,-0.47502476248202347,-0.3476195124699182,0.3151768886548507,1.7459163804977547,2.079596569707676,2.795690737409238,4.744086008698261
0,-2.638437962369736,-2.618033988749895,-1.7408267375293107,-1.5495178224597832,-1.435685136946494,-0.609158920427264,-0.38196601125010515,-0.1444716345361108,0.282292780555936,1.6862711454487718,1.780366326386163,3.0104914875458144,4.3586764743320145
0,-2.6924038516154067,-2.321609203527716,-1.9693475395061908,-1.5616450545738738,-1.4251498388025963,-0.9551428857752075,-0.3333158434879208,-0.05775498787944732,0.17840639618913684,1.6647583210922134,2.0306049495596,2.8956204737777376,4.546979064549674
0,-2.64311461902414,-2.4401157327661562,-1.857610896440382,-1.6136374598564305,-1.439168463943048,-0.7701889776571055,-0.4242759705791692,-0.26769471823660235,0.2653715756314083,1.6917222654964665,2.2057886816477383,2.7250647966759227,4.5678595190515
0,-2.6357219506648657,-2.17248780554881,-2.,-1.5683479883748204,-1.4826344521738624,-0.7270361695212834,-0.4052147197973555,-0.25075645455540135,0.15785278950376969,1.5830305210416817,2.304682380699834,2.8297294374938047,4.366904411897306
0,-2.623834203204654,-2.341486107896884,-2.0227870607303253,-1.5791239628083222,-1.314535464545202,-1.0285250927077265,-0.5325577187607654,-0.13524829433374652,0.12496821736203464,1.6745323376982963,2.3136543560574685,2.7515278993405596,4.7134150945292665
1,-2.541149772819496,-2.4854742275319457,-1.9270255454383292,-1.6284416524494667,-1.3950330407370781,-0.7680253553135025,-0.5222781207934302,-0.39876520399707927,0.18530907118342413,1.6925543680075936,2.438934225513881,2.6312244425266753,4.718170811848755
1,-2.542932690272028,-2.32611220395474,-2.0000000000000036,-1.5158198407348173,-1.303012480449775,-0.8990880388935104,-0.5218219102439783,-0.38700722552017214,0.12349362009968413,1.5953859682534204,2.5566937697530143,2.6790557206311028,4.541165311331804
0,-2.683899231260557,-2.1464490042219584,-2.0513044252623907,-1.8798606311651822,-1.0883464211261744,-0.7840511923309115,-0.4929713837734795,-0.30777153998714424,0.4520442972086704,1.717384402714966,2.2148584917355096,2.6892553292272976,4.361111308241355
1,-2.6737986689372257,-2.260123266584146,-1.964884952033571,-1.7142807298298863,-1.000000000000001,-0.6950046461263399,-0.511595253275087,-0.308032049615485,0.2733570436575991,1.5982667661420717,2.3115136976629,2.75899550610119,4.185586552837979
1,-2.630117990706977,-2.32675067715952,-2.046345695256869,-1.689096003246279,-1.0765105510986,-1.0000000000000009,-0.583431995835413,-0.07849454100207273,0.20185751142736194,1.6813940867873718,2.309620119001017,2.68966257069598,4.548213166394001
1,-2.5576600354651307,-2.4441360873789724,-2.0107004606272327,-1.7502442612108575,-1.071695313822645,-0.726875270177316,-0.5823806646669271,-0.3968308598609788,0.3083657286797974,1.6924274805202206,2.235974230513219,2.7649226057750083,4.538832907721814
1,-2.5555866449866933,-2.209328143215362,-2.,-1.8399593673821732,-1.0821617304680915,-0.7589244941484413,-0.5400753129006731,-0.34986526376141625,0.18409724482412476,1.6195821556550734,2.4496688492261876,2.7343760850585395,4.348176622098929
1,-2.5320319163242657,-2.3112643092075804,-2.0902919786492657,-1.6489078392822505,-1.5289015189779738,-0.7557304822893128,-0.5637434975309036,-0.4047016361063028,0.15359200008642918,1.7184975067614683,2.3334824089046937,2.7571793993128666,4.872821863302392
0,-2.630210433056301,-2.2493756436666263,-2.0748094193010314,-1.6385160596063075,-1.435870314561332,-0.8448119557739568,-0.48184666276900967,-0.2596422485417385,0.15473544061981848,1.7466272768719748,2.22666232235854,2.7696138878448173,4.717443809581153
0,-2.4949054202452836,-2.2666996416168645,-2.080764866422752,-1.5516161156044403,-1.3635086318769358,-0.8933010153055533,-0.656232477313655,-0.404917322488832,0.14308632172925445,1.6257485496683848,2.4005166613105726,2.8286122514635887,4.7139817067025165
1,-2.628211863557484,-2.3183954925389867,-2.015578723129887,-1.6325178066735813,-1.3890733233702757,-0.8789615845870317,-0.7539238040574775,-0.1714470576291221,0.1577150930032582,1.7218518874934585,2.1667162158353332,2.8615238582154556,4.880302600996345
0,-2.673085958318123,-2.2340217834308436,-2.0169445418092145,-1.5616566109339391,-1.5362914200220235,-0.6723813363687045,-0.6026559611765815,-0.251384165479617,0.3717284793858298,1.7054480044802611,2.0192339322059136,2.942434374659667,4.509576986807378
0,-2.618033988749896,-2.339910223969134,-1.8458678361892318,-1.556376745666039,-1.51054472119156,-0.7455765804632744,-0.381966011250105,-0.2697491481317061,0.3094050488946578,1.5170994096833224,2.055252978536332,3.027917383048362,4.358350435448269
1,-2.5619641695324677,-2.3835878948802995,-2.,-1.6634161823198557,-1.515447451391649,-1.1041538565598976,-0.37242354648796927,-0.21003224014109811,0.07354991011828058,1.6125820007237621,2.130427495050002,2.9510372444496866,5.043428690971506
1,-2.780196074096415,-2.2700981025248175,-1.7587086154034755,-1.6454321751390635,-1.477699464502637,-1.043753039983667,-0.44998613817869815,-0.22470085773161794,0.08943531400246733,1.4056693533489224,2.269829451813432,3.058802458608015,4.826837889787555
1,-2.5341920818142203,-2.4541381095498385,-1.8826962995647756,-1.6670944835407426,-1.491251905110504,-1.034225169958724,-0.5180034899669528,-0.11219879205325466,0.11677542345150332,1.4889307239498393,2.3507202243718415,2.8769605920344397,4.860413367751383
1,-2.666379006755012,-2.0182044103138725,-1.9999999999999998,-1.6647158829926167,-1.4661066628259274,-1.0000000000000002,-0.43623096625572594,-0.2785420707191483,0.08347719426396778,1.2910065035838643,2.50518120497125,2.9844654533428034,4.666048643700419
1,-2.654808677989129,-2.248969263651647,-1.9769020469808474,-1.6022958336720108,-1.534739502898391,-1.034249076440552,-0.4474382142495771,-0.2300996773032336,0.06033686176976598,1.9136194769425026,1.980347036602041,2.906228568168187,4.868970349702892
0,-2.5471918238494458,-2.2557008575813926,-1.879334706648411,-1.6357861567990795,-1.5217753851659597,-1.0430771961421281,-0.4686168146306999,-0.28371997014835004,0.12807831824016502,1.6923448542464241,2.096539953965816,3.0075051209792414,4.7107346635338185
0,-2.6557602270370997,-2.3025753963938715,-1.9649187043397134,-1.5672732050212266,-1.5309589762214242,-1.1166904622317042,-0.4350400377108042,-0.07358833064170113,0.12129888209847199,1.6349525185344478,1.9824105796822686,3.0443396488045744,4.8638037104777805
0,-2.8776660989605443,-2.2457637627008604,-1.7601681861909702,-1.5410915686830686,-1.4233349878667747,-1.0457110988624054,-0.2865682811608792,-0.2070826270673778,0.0901007243537994,1.415651096191634,2.067066367937239,3.1525195001451265,4.662048922865087
1,-2.3968007699496767,-2.3661372382843835,-1.9999999999999996,-1.8489025772835117,-1.496856889881626,-1.2135274947958261,-0.40892919673757827,-0.2349131781845342,0.11502454555743594,1.9799669673636904,2.0977753379945816,2.712682277639905,5.0606182165615206
1,-2.4307683728480316,-2.3480498158710956,-2.071077173560729,-1.7394729904579482,-1.5339774665219994,-0.9999999999999977,-0.3905292048745689,-0.2973830027228101,0.15326079744640247,1.8501081195362528,2.055859655537681,2.8888634017176593,4.863166052619188
0,-2.635395445629148,-2.303599932001028,-2.0965204942828115,-1.5732245280113477,-1.3889525505219715,-0.9028837757540431,-0.3399247650858001,-0.24648799852227507,0.05778523032028933,1.7648595055222167,2.0235461800017913,2.939126812976192,4.701671760987938
1,-2.522276423959771,-2.166657216048829,-2.126550862691127,-1.7783026717777486,-1.5422411595273862,-0.739433143935038,-0.5591686890747801,-0.19370807652250405,0.10220713008761699,1.9759943833353832,2.110382607910529,2.734993305685433,4.70476081651822
1,-2.630156277716806,-2.2651244007430265,-1.8623164194124864,-1.739384830459226,-1.5487955451169735,-0.9440804604143394,-0.5138979574875687,-0.3028337869731871,0.06412013532123316,1.8960496378410483,2.3488512611046675,2.611030669853784,4.88653797420288
1,-2.4630372999594425,-2.321600396378529,-1.9999999999999998,-1.551721061275232,-1.4120699441424553,-1.0668412805518417,-0.5417619361988575,-0.2879900888799433,0.053957874185956864,1.6856644160501004,2.4927003687434217,2.6828122895177837,4.729887058889041
1,-2.519556399705187,-2.293942590546748,-2.0979929568623255,-1.6543049144875341,-1.353025963785091,-1.2485781867937373,-0.4377145309524905,-0.10596998497119518,0.04739585512075933,1.7782763173200584,2.225853554159903,2.7796494092155806,4.87991039228801
1,-2.6283190475813387,-2.188766455735653,-1.9405225128627495,-1.7587017241293768,-1.5640890897256419,-1.0000000000000007,-0.6087729727188472,-0.3129326923229833,0.07501737441154416,1.9687555948313407,2.179550157604505,2.7402844987173447,5.038496869511856
1,-2.549536266932206,-2.2948226305791595,-1.9676314250975997,-1.7191149942912303,-1.5502244002804966,-0.9494147075988132,-0.5659274346452116,-0.18753399727907874,0.08227312235021762,1.887647357617294,2.1148326518136202,2.833996920315526,4.865455804607138
1,-2.550566918709182,-2.4844356370871417,-1.8105306289104812,-1.5511047490859642,-1.5143343237644071,-0.9999999999999997,-0.606364792976216,9.624551835041134e-17,0.06910453047725644,1.6826552361325582,2.118253493703523,2.9829860861417807,4.664337704078273
0,-2.6166381014694977,-2.386851683182701,-1.6909547361490007,-1.5624584966393493,-1.4810579495377179,-1.0000000000000004,-0.5151658082771965,-0.13632700643353915,0.15405432555928544,1.642657845462495,1.9760760130301487,3.0857351419095735,4.530930455727501
1,-2.5167864524357495,-2.2842301233589444,-1.9508746189308004,-1.5888985658694994,-1.3798581577759261,-1.0000000000000016,-0.8812797472998751,-0.2851930492155811,0.11027531246113775,1.7473681958434302,2.3023483278595793,2.8303543378596205,4.8967745408626095
1,-2.467012303612654,-2.205250806545525,-2.000000000000001,-1.8898902169527623,-1.4773337317021382,-1.3244013501117007,-0.6284096070332146,1.9219342559543127e-16,0.1870634897498401,1.9035164090263939,2.1919627230214944,2.6374317126380227,5.072323681522246
0,-2.7300160119906947,-2.1776028517944694,-1.9721469662573612,-1.6178243890998711,-1.39424268557646,-1.2338930741894971,-0.5225282494714982,-0.05452404966578532,0.12855940816155062,1.606822350369615,2.34998058947361,2.7081175617037743,4.909298368337093
1,-2.671810210476733,-2.3714994956171194,-1.8333242843249102,-1.5775158580488484,-1.4112788718235536,-1.0383578446572415,-0.407866710660617,-0.07330289058342784,0.1593414463209587,1.6449098580349713,2.2152876431220005,2.851186026884084,4.514231191830435
