"COEFFICIENT_DEN","DEN_EIGEN1","DEN_EIGEN2","DEN_EIGEN3","DEN_EIGEN4","DEN_EIGEN5","DEN_EIGEN6","DEN_EIGEN7","DEN_EIGEN8","DEN_EIGEN9","DEN_EIGEN10","DEN_EIGEN11","DEN_EIGEN12","FGRAPH_EIGEN1","FGRAPH_EIGEN2","FGRAPH_EIGEN3","FGRAPH_EIGEN4","FGRAPH_EIGEN5","FGRAPH_EIGEN6","FGRAPH_EIGEN7","FGRAPH_EIGEN8","FGRAPH_EIGEN9","FGRAPH_EIGEN10","FGRAPH_EIGEN11","FGRAPH_EIGEN12"
0,-2.411883987446987,-2.2434029123347865,-2.,-1.5320888862379578,-1.4230227195004235,-0.6013564883284187,-0.3472963553338601,-0.28037520986505604,1.8630345773800758,1.8793852415718166,2.5410126037244107,4.555994136371187,-3.082405210939966,-2.7117823773949694,-1.7166572059639809,-1.522120413224677,-1.3922580523642263,-0.7118936829817125,-0.3689523968070686,3.975032871059439e-16,2.016116913627175,2.4573699394766852,3.03258248657274,3.999999999999999
0,-2.3216626588473215,-2.2734612171759934,-2.2285046389432592,-1.4378287795591496,-1.0806758814098942,-0.7853885532228135,-0.4288326713887398,-0.31938160867418175,1.7060157731781749,2.1401226681238827,2.4806714661724674,4.548926101746828,-2.865307064969216,-2.7167146348963924,-2.0000000000000027,-1.5784408592203865,-1.2579313936010772,-0.793404229687292,-0.24655852169371228,3.210628404178912e-16,1.6627664038213972,2.690306445883316,3.1052838543633663,3.999999999999999
0,-2.3216626588473215,-2.2734612171759934,-2.2285046389432592,-1.4378287795591496,-1.0806758814098942,-0.7853885532228135,-0.4288326713887398,-0.31938160867418175,1.7060157731781749,2.1401226681238827,2.4806714661724674,4.548926101746828,-2.9193985452152558,-2.659696062004144,-1.9031990086120907,-1.574743916588761,-1.3215981643815544,-0.7841505188798832,-0.3180272177290015,-0.10244278567724643,1.8946801380603542,2.673652753352343,3.0149233276752394,3.9999999999999996
0,-2.3216626588473215,-2.2734612171759934,-2.2285046389432592,-1.4378287795591496,-1.0806758814098942,-0.7853885532228135,-0.4288326713887398,-0.31938160867418175,1.7060157731781749,2.1401226681238827,2.4806714661724674,4.548926101746828,-2.934986328293526,-2.7913301030525606,-2.0000000000000004,-1.5055702403767377,-1.3469259151254291,-0.5046286296054113,-0.34936616819981897,-3.2969019565406667e-16,1.9137815422732427,2.4100199672541,3.109005875126142,4.
1,-2.3303685339314497,-2.29024006164184,-1.9504651494728278,-1.8387658837303409,-1.0941541440783795,-0.9032865852405152,-0.37112409774871247,-0.23484955493333912,1.7326749096379894,2.058693832333706,2.4675649036204046,4.754320365185302,-3.1100546345346416,-2.507401020844961,-2.273792942471618,-1.5449638787898825,-1.2280509579198182,-1.000000000000002,-0.2768974337512328,-0.11301772883800325,2.3178282023651837,2.6939444506452066,3.042405944139768,3.999999999999999
0,-2.3303685339314497,-2.29024006164184,-1.9504651494728278,-1.8387658837303409,-1.0941541440783795,-0.9032865852405152,-0.37112409774871247,-0.23484955493333912,1.7326749096379894,2.058693832333706,2.4675649036204046,4.754320365185302,-3.224574627305788,-2.8041900045888553,-2.2621371296779027,-1.822236214170344,-1.084644081053513,-0.4348855975504635,-0.31710446377032964,0.3727355603411227,1.9843700110859999,2.5523266332092045,3.0403399134808673,4.000000000000001
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.1070817890466036,-2.915598536121406,-2.4557490950620964,-1.5798649935537372,-1.2063305370343256,-0.6484696607906807,-0.345252231661187,-0.0792773127233605,2.4909435188042703,2.821399637937766,3.025280999251357,4.000000000000002
1,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.0795695744587706,-2.9549087769652527,-2.4561873164071355,-1.900535759453708,-1.,-0.6668225327592201,-0.34983837261097317,0.19782233880981245,2.5345498537086155,2.7921212362044923,2.8833689039321384,4.000000000000001
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.0379231202861403,-2.898899446818745,-2.2892885692786527,-1.819951321944726,-1.0000000000000018,-0.9378194946313579,-0.4489968303111166,0.06092773637300576,2.461102885063552,2.6364930612673425,3.2743551005668396,3.9999999999999996
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-2.9390336995602415,-2.793312566452476,-2.281451888447405,-1.9999999999999998,-1.3465265818942276,-0.9433268611535411,-0.3451815312545383,0.2971673006711662,2.487126949978987,2.7564905850068393,3.1080482931054383,3.9999999999999996
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-2.95597347591991,-2.52345259497117,-2.0000000000000004,-1.9999999999999996,-1.355712307703108,-1.0000000000000004,-0.6830863826639298,-0.19224415098013747,2.5419227948641683,2.9025658306647997,3.265980286709284,4.000000000000002
1,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.5239036274729885,-2.7704463342970764,-2.6525484714565386,-1.5798295770748496,-1.1842155040650726,-0.39131794532490277,-0.040432622964958136,0.2959486866735191,2.3444203904795637,2.532025867178268,2.970299138325039,4.
1,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.460564975433506,-2.689684530040664,-2.3730059989070735,-1.4692342730018435,-1.1672122686049542,-0.8227091488737756,-0.28413011191092913,-9.629475320316277e-16,2.5202695337774648,2.7763437166554414,2.96992805633984,4.000000000000001
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.5205961803211605,-2.7780634471039494,-1.9487937431572313,-1.7043135166772034,-1.214058940030627,-0.8838916875785351,-0.3271649773256277,0.15633153864563556,2.3404528825955553,2.8113867892467774,3.0687112817063658,4.000000000000001
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.443702593598683,-2.579752187177857,-2.345201645515291,-1.4209344088326448,-1.2828206398628184,-0.7120787670472494,-0.5918619774527006,0.023477440708187223,2.4307418704061377,2.863871136952912,3.058261771420009,3.9999999999999996
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-3.1182231798512925,-2.8922603516927516,-2.5776170668314062,-1.7394042234268812,-1.054849291509631,-0.7386808088184843,-0.3266888318608157,0.3210644434974491,2.227699594670465,2.871362063638818,3.027597652184528,4.000000000000001
0,-2.521559538335126,-2.122085358053761,-1.944573397659308,-1.7365310427733252,-1.1759654168417144,-0.9240939519829073,-0.46824937672104683,-0.3024413043997827,1.5044488916707337,2.1990153233554577,2.599352293826176,4.892682877914604,-2.979881292239678,-2.8196953606215813,-2.4140891192998724,-1.8412537485542493,-1.193909531293577,-0.9110396701069933,-0.35969355656682844,0.19832230050514962,2.268184665395811,2.848962893710471,3.2040924190713467,3.999999999999999
0,-2.4728339089952565,-2.255357544934944,-1.9194318929233363,-1.462598422974774,-1.3912586125988369,-1.0000000000000009,-0.5547968332194405,-0.15802486057233664,1.8149141897376326,1.9354323319700304,2.546325664044649,4.9176298904666105,-3.305354305013022,-2.8514152171581464,-2.,-1.8066264487040882,-1.3688306391792182,-0.8765382765012374,-0.12568831971455585,0.16286480377753984,2.032346407756361,2.9690033311845037,3.1702386635518653,3.9999999999999982
1,-2.4728339089952565,-2.255357544934944,-1.9194318929233363,-1.462598422974774,-1.3912586125988369,-1.0000000000000009,-0.5547968332194405,-0.15802486057233664,1.8149141897376326,1.9354323319700304,2.546325664044649,4.9176298904666105,-3.4896973857034226,-2.7283847654549853,-2.000000000000001,-1.6238519509256686,-1.5564420827540633,-0.9579628119489982,9.968174487742923e-16,0.3136261706937491,2.049391550768,2.729722624876542,3.2635986504488455,4.000000000000003
0,-2.4728339089952565,-2.255357544934944,-1.9194318929233363,-1.462598422974774,-1.3912586125988369,-1.0000000000000009,-0.5547968332194405,-0.15802486057233664,1.8149141897376326,1.9354323319700304,2.546325664044649,4.9176298904666105,-2.8697069550273095,-2.8677770925238906,-2.4065452176022193,-1.7116654495702683,-1.3309637371475105,-0.9091477267355872,-0.2830637196865864,-6.081200072111145e-16,2.0925519560888914,3.1009180428393632,3.185399899365116,4.000000000000001
0,-2.4728339089952565,-2.255357544934944,-1.9194318929233363,-1.462598422974774,-1.3912586125988369,-1.0000000000000009,-0.5547968332194405,-0.15802486057233664,1.8149141897376326,1.9354323319700304,2.546325664044649,4.9176298904666105,-3.494402712078368,-2.0000000000000004,-1.9999999999999996,-1.7550836462782993,-1.5883639906851041,-1.1481242621317485,-0.593579345367287,0.08189615602624217,2.3004186746633732,3.0152957897988015,3.181943336052389,3.999999999999999
1,-2.4728339089952565,-2.255357544934944,-1.9194318929233363,-1.462598422974774,-1.3912586125988369,-1.0000000000000009,-0.5547968332194405,-0.15802486057233664,1.8149141897376326,1.9354323319700304,2.546325664044649,4.9176298904666105,-3.7885286173552544,-3.2488979294409015,-2.401680809562734,-1.5963296366393382,-1.1021955169551567,7.329782215908038e-16,2.248402707783716e-15,0.3482755872135054,1.7946763999603335,2.643587076383487,3.351093446396056,4.
1,-2.4728339089952565,-2.255357544934944,-1.9194318929233363,-1.462598422974774,-1.3912586125988369,-1.0000000000000009,-0.5547968332194405,-0.15802486057233664,1.8149141897376326,1.9354323319700304,2.546325664044649,4.9176298904666105,-3.749929248008152,-3.076788267309915,-1.8878741069394236,-1.7244320256592591,-1.2591054426495292,-0.8137485143284731,2.2171064391563268e-16,0.16363605601267509,2.339375156127338,2.7461248195269885,3.262741573227744,4.000000000000002
1,-2.494814732220343,-2.2439728770195426,-1.984812998231409,-1.5183444673225788,-1.068873084732206,-0.9999999999999978,-0.5844179246443639,-0.10506507774313593,1.574215673449336,2.1237554964677363,2.567177930597685,4.735152061398823,-3.166822077939044,-2.652793281981141,-1.8848447725887592,-1.7402977008271778,-1.2143870449559393,-0.9999999999999996,-0.4078779275275212,0.15332719837908296,1.916340283235254,2.8730894988992,3.124265825306044,4.000000000000001
0,-2.494814732220343,-2.2439728770195426,-1.984812998231409,-1.5183444673225788,-1.068873084732206,-0.9999999999999978,-0.5844179246443639,-0.10506507774313593,1.574215673449336,2.1237554964677363,2.567177930597685,4.735152061398823,-2.8803155954736255,-2.679211922792241,-1.9999999999999996,-1.7368164755687376,-1.306306871707241,-0.7174570039771421,-0.6606395087738796,-0.08181017745176272,1.8125936036274477,3.006166701733369,3.243797250383809,4.000000000000004
0,-2.494814732220343,-2.2439728770195426,-1.984812998231409,-1.5183444673225788,-1.068873084732206,-0.9999999999999978,-0.5844179246443639,-0.10506507774313593,1.574215673449336,2.1237554964677363,2.567177930597685,4.735152061398823,-2.931787345507483,-2.8234185218015924,-1.8739645765398434,-1.7123109381691008,-1.4286706921050958,-0.868863041841713,-0.37770499300364657,0.18706540607192804,1.5873538617344447,3.0416230970588005,3.2006777441032996,3.999999999999999
0,-2.494814732220343,-2.2439728770195426,-1.984812998231409,-1.5183444673225788,-1.068873084732206,-0.9999999999999978,-0.5844179246443639,-0.10506507774313593,1.574215673449336,2.1237554964677363,2.567177930597685,4.735152061398823,-3.164148567843705,-2.823446285232885,-2.290454067354299,-1.6886499864422273,-0.9784193940322732,-0.629209807319944,-0.3621033544619363,0.30877778784436943,1.7676797755389742,2.780679530696674,3.079294368607252,3.9999999999999987
0,-2.3614687661858254,-2.2852450363620673,-2.000000000000001,-1.3027756377319946,-1.0000000000000002,-0.9999999999999993,-0.7750522978460119,-0.1674491911085347,1.4788029335743749,2.3027756377319935,2.528917957294361,4.581494400633704,-3.0985574963801126,-2.358279829739218,-1.7660558324797426,-1.7131918076805404,-1.3263002122852434,-0.7270614578046587,-0.3835626236859469,-0.11145984264956392,1.4437275670908691,2.962856962673181,3.0778845729409756,4.000000000000002
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.788101564868317,-2.7428412517490695,-2.251995124606852,-1.635206809039555,-1.3537649224513593,-0.4067888260337238,-0.31123606912069335,0.05715209951832164,2.200357388129735,3.0154644405441533,3.2169606396773647,3.9999999999999982
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.714971913621515,-2.5976149773123813,-2.3882908305943915,-1.699771551171174,-1.2024005172585448,-0.8024874532339452,-0.2923872619763307,0.23816943076216315,2.129075706294746,3.000200964025391,3.330478404085983,4.000000000000001
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.174591046986543,-2.6780329532483713,-1.8408522758849857,-1.712079152900235,-1.492206226640482,-0.8348766172608063,-0.5994142733296636,-0.25525975538639933,2.319106501158477,2.9630053939417715,3.3052004065372356,3.9999999999999996
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.83146474317795,-2.741991057560695,-2.4193098504001656,-1.649008401089921,-1.3598918203334307,-0.37971738556589585,2.190101242802049e-16,0.36889698304176627,1.6275250632350744,3.0097302392441665,3.3752309726070497,3.9999999999999996
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.27888698451112,-2.806500629390606,-2.000000000000001,-1.7409996577253328,-1.3545895001946804,-0.9093239055975841,-0.32186753417043795,0.19905948183626163,1.9328083215097518,2.9407337190302836,3.339566689213462,4.000000000000001
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.804674248128035,-2.766409602164179,-2.,-1.5231081833983966,-1.3046693116045227,-0.8739937463892167,-0.28039536050427927,-5.153416213730597e-16,2.227251165460627,3.026721694120025,3.2992775926079814,3.9999999999999996
1,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.272935012966468,-2.676559222719854,-2.4578356528870593,-1.7489778203179265,-1.000000000000001,-0.8464837243542167,-0.29850823361278567,0.020477338614944558,2.3237670285645327,2.7850860458380646,3.171969253840773,3.9999999999999973
0,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.5914944830845297,-2.589480768706643,-2.371250115948562,-1.7524854687828164,-1.1175799783653775,-0.6959251201695341,-0.18185161637912084,0.3846311204396954,1.9132882038207437,2.762481380779813,3.2396668463963336,3.999999999999999
1,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.4963939110452738,-2.85786419043766,-1.955833135079891,-1.7284119590393328,-1.1322458774511357,-0.7054062132869333,-0.4566835118839608,0.14855148739468954,2.228159411754617,2.7749376723715553,3.181190226703322,4.000000000000001
1,-2.5805550928010574,-2.0694547707311384,-1.920433216296799,-1.6890762133222654,-1.1948825435334822,-0.9010682596106752,-0.6088927281208749,-0.30272623984557984,1.8531336211354514,2.043717485237755,2.4514457675385297,4.918792190350132,-3.5867752850448134,-2.566969761742096,-1.9241591412382868,-1.7148747246987406,-1.189725038926974,-0.7229278911365875,-0.5534518371723213,-0.11640209787222504,2.407153682279014,2.841049298607108,3.1270827969459227,4.
1,-2.6521048736428794,-2.,-1.9999999999999991,-1.532088886237956,-1.2281225252716241,-0.9319556050019672,-0.3472963553338614,-0.3261850291136108,1.8323467553426218,1.8793852415718173,2.549233307951736,4.756787969735723,-3.590348109516902,-2.256682495775447,-1.772222895765619,-1.6785877526067035,-1.455886780102866,-0.999999999999997,-0.16214720864702756,0.0394773115371839,2.3902568845155123,2.4704008749494086,3.0157401714124643,3.9999999999999987
0,-2.3614687661858276,-2.207290395169918,-2.,-1.865107715378745,-1.0778751257338632,-1.0000000000000007,-0.4873352111615015,-0.16744919110853573,1.586922470401502,2.1333080345394233,2.5289179572943636,4.9173779425031015,-3.1557281240308632,-2.6622708979303082,-2.4884624401653657,-1.6024485839440272,-1.4052916139480764,-0.6620013291425616,-0.379570208844898,0.049892530073661796,2.191424682829249,2.794429907016689,3.3200260780865003,4.
0,-2.3614687661858276,-2.207290395169918,-2.,-1.865107715378745,-1.0778751257338632,-1.0000000000000007,-0.4873352111615015,-0.16744919110853573,1.586922470401502,2.1333080345394233,2.5289179572943636,4.9173779425031015,-3.4707462021788587,-2.6428228038784067,-2.446199987567793,-1.681384313275161,-1.3650293134004023,-0.7503391719113673,-0.2979313135355316,0.047062890636199846,2.0831649234514718,3.1650687635286343,3.3591565281312166,4.
0,-2.3614687661858276,-2.207290395169918,-2.,-1.865107715378745,-1.0778751257338632,-1.0000000000000007,-0.4873352111615015,-0.16744919110853573,1.586922470401502,2.1333080345394233,2.5289179572943636,4.9173779425031015,-3.5001562341371377,-2.4849220851176104,-2.3517454024418134,-1.5702816290982957,-1.3919354928947918,-0.9999999999999988,-0.36485004957524064,-0.15944333620072304,2.3466788719335616,3.214647050416629,3.262008307115424,3.9999999999999996
1,-2.3614687661858276,-2.207290395169918,-2.,-1.865107715378745,-1.0778751257338632,-1.0000000000000007,-0.4873352111615015,-0.16744919110853573,1.586922470401502,2.1333080345394233,2.5289179572943636,4.9173779425031015,-3.1163388097652245,-2.8539473950555836,-2.5489171142334492,-1.8068726165530422,-1.3472809004104405,-0.53444055974491,-0.041745698471564154,0.17262582654033587,2.1588956560373167,2.7628038821349215,3.1552177295216404,4.
1,-2.3614687661858276,-2.207290395169918,-2.,-1.865107715378745,-1.0778751257338632,-1.0000000000000007,-0.4873352111615015,-0.16744919110853573,1.586922470401502,2.1333080345394233,2.5289179572943636,4.9173779425031015,-3.500156234137139,-3.0302003946926064,-2.3517454024418125,-1.6704647325451523,-1.3919354928947922,-0.41947887240442244,-0.3648500495752391,0.33863404976337536,2.346678871933558,2.7815099498788047,3.2620083071154222,4.
0,-2.465172733327146,-2.2943259362295314,-2.000000000000001,-1.5321641759942943,-1.5320888862379562,-0.7937404872484264,-0.34729635533386133,-0.24594227736537796,1.5754929351740259,1.879385241571817,2.640560199432818,5.115292475557931,-3.7675328587602297,-2.471066684513326,-2.3997403787327416,-1.835620389776763,-1.2475933206202452,-0.7610498581439251,-0.3726225491959087,-0.3202211629645923,2.8126717321809327,3.0388811680981638,3.3238943024286396,4.
0,-2.465172733327146,-2.2943259362295314,-2.000000000000001,-1.5321641759942943,-1.5320888862379562,-0.7937404872484264,-0.34729635533386133,-0.24594227736537796,1.5754929351740259,1.879385241571817,2.640560199432818,5.115292475557931,-3.9460373846228793,-2.5977351881188753,-2.3744847933912787,-1.399681398345698,-1.319550804974658,-0.9999999999999999,-0.4342322635661543,0.07675929010297934,2.749030460348187,2.9172859930935324,3.328646089474843,4.
0,-2.465172733327146,-2.2943259362295314,-2.000000000000001,-1.5321641759942943,-1.5320888862379562,-0.7937404872484264,-0.34729635533386133,-0.24594227736537796,1.5754929351740259,1.879385241571817,2.640560199432818,5.115292475557931,-3.8558363093886543,-2.6343117283568946,-2.4902041301537903,-1.4867947930009153,-1.3636959109706863,-0.8681701236731774,-0.3810519542006967,0.0972336821797877,2.7551182737318864,2.990709114293116,3.23700387954003,4.000000000000002
1,-2.465172733327146,-2.2943259362295314,-2.000000000000001,-1.5321641759942943,-1.5320888862379562,-0.7937404872484264,-0.34729635533386133,-0.24594227736537796,1.5754929351740259,1.879385241571817,2.640560199432818,5.115292475557931,-3.850726174268362,-2.684756614178905,-2.343320866332541,-1.6353379694381691,-1.2373023904842537,-0.570243309385034,-0.1407199467437401,-7.800368186470725e-17,2.6628010076632274,2.814995863488003,2.9846103996797755,4.
1,-2.465172733327146,-2.2943259362295314,-2.000000000000001,-1.5321641759942943,-1.5320888862379562,-0.7937404872484264,-0.34729635533386133,-0.24594227736537796,1.5754929351740259,1.879385241571817,2.640560199432818,5.115292475557931,-3.840696390730097,-3.556814587696152,-1.7593458477906732,-1.6920214716300954,-1.3568958678922092,-0.7172802699657406,9.045268335990007e-16,0.44130300660167054,2.5827365318652085,2.8500975577157805,3.048917339522304,4.0000000000000036
0,-2.5041128614738524,-2.220230851751989,-1.978126605687597,-1.5613938148957336,-1.3626248303209685,-0.8553418507115929,-0.35525970196432444,-0.2934699140021614,1.542597582118501,2.0554085322308606,2.609910159256109,4.922644157202748,-3.2206224737817974,-2.6738391663477277,-1.9999999999999996,-1.631763452595945,-1.387181559183027,-1.1376160017907821,-0.37446253886088593,-0.08599705583761762,2.4349551655175494,2.8674344692820086,3.2090926135982283,3.999999999999999
0,-2.5041128614738524,-2.220230851751989,-1.978126605687597,-1.5613938148957336,-1.3626248303209685,-0.8553418507115929,-0.35525970196432444,-0.2934699140021614,1.542597582118501,2.0554085322308606,2.609910159256109,4.922644157202748,-3.5593921558925996,-2.626005403315764,-1.938657389378607,-1.6102599327175553,-1.372414817830838,-0.8768626945826935,-0.3669629513051792,0.14520459631603772,2.0078933454537786,2.9582616966814697,3.23919570657195,3.9999999999999987
0,-2.5041128614738524,-2.220230851751989,-1.978126605687597,-1.5613938148957336,-1.3626248303209685,-0.8553418507115929,-0.35525970196432444,-0.2934699140021614,1.542597582118501,2.0554085322308606,2.609910159256109,4.922644157202748,-3.5365208121764673,-2.6180339887498945,-1.9367718898648474,-1.5268277373853112,-1.465239525199433,-0.8700741385236841,-0.38196601125010476,-0.01417321214354699,2.3619310974014622,2.964480441120826,3.0231957767710025,3.9999999999999982
1,-2.5041128614738524,-2.220230851751989,-1.978126605687597,-1.5613938148957336,-1.3626248303209685,-0.8553418507115929,-0.35525970196432444,-0.2934699140021614,1.542597582118501,2.0554085322308606,2.609910159256109,4.922644157202748,-3.6746786089781125,-3.065927438876697,-1.7969583749597298,-1.5646948737589343,-1.4805612595313853,-0.45583013495675073,-0.04236252298985941,0.26103765348218577,1.9969283832223976,2.8480553549504166,2.97499182239647,3.9999999999999996
0,-2.623137034874301,-2.179378148433367,-1.9200287233390119,-1.5643993626576582,-1.3047036855643612,-0.8156560458674429,-0.3629567893399609,-0.29948699417737595,1.4205627382170876,2.025407408634425,2.7016243945557594,4.9221522428462094,-3.205340853360808,-2.5485587909279044,-2.0000000000000013,-1.7461885600883937,-1.3878688651744358,-0.999999999999999,-0.4150690235833164,-0.26057755739588856,2.2751578923313636,2.961901447345553,3.32654431085383,3.9999999999999996
0,-2.623137034874301,-2.179378148433367,-1.9200287233390119,-1.5643993626576582,-1.3047036855643612,-0.8156560458674429,-0.3629567893399609,-0.29948699417737595,1.4205627382170876,2.025407408634425,2.7016243945557594,4.9221522428462094,-3.3158007317119944,-3.03093697015369,-1.9447474750634723,-1.7863133584775022,-1.2508962618530506,-0.6035688063182677,-0.4085591082074506,0.1290283455409686,2.348075728222426,2.81297901166076,3.0507396263612736,4.
1,-2.623137034874301,-2.179378148433367,-1.9200287233390119,-1.5643993626576582,-1.3047036855643612,-0.8156560458674429,-0.3629567893399609,-0.29948699417737595,1.4205627382170876,2.025407408634425,2.7016243945557594,4.9221522428462094,-3.641446950764364,-2.8788103366648086,-2.133468433242214,-1.48336406264793,-1.1863474105277791,-0.682895350103389,-0.3386788228077993,0.3576230822969521,2.213143552829896,2.8006952149997604,2.9735495166316763,4.
0,-2.6786040354762455,-2.150756022055349,-1.8341419221344506,-1.5167589764915475,-1.1766700002774173,-0.9003322747461178,-0.35603935779479284,-0.3262187462113876,1.313717768744932,2.2122703031239506,2.705235456638052,4.708297806680374,-3.0593628520479395,-2.7723341861392687,-2.3850635411650023,-1.395781117968275,-1.0000000000000009,-0.6541198619513601,-0.3802427679879385,-0.14746758289272427,1.639329423069137,2.8608993788214008,3.2941431082619683,4.000000000000002
0,-2.6786040354762455,-2.150756022055349,-1.8341419221344506,-1.5167589764915475,-1.1766700002774173,-0.9003322747461178,-0.35603935779479284,-0.3262187462113876,1.313717768744932,2.2122703031239506,2.705235456638052,4.708297806680374,-3.0334161122065413,-2.444767609896014,-1.9999999999999996,-1.811225187970646,-1.2958171761206303,-0.7722200436483642,-0.40697937809366436,-0.3574684728463737,1.9198542183462852,2.937327116968436,3.264712645467515,4.000000000000001
0,-2.6786040354762455,-2.150756022055349,-1.8341419221344506,-1.5167589764915475,-1.1766700002774173,-0.9003322747461178,-0.35603935779479284,-0.3262187462113876,1.313717768744932,2.2122703031239506,2.705235456638052,4.708297806680374,-3.031163143375059,-2.780527268821246,-2.,-1.5536791389335896,-1.355407237513511,-0.999999999999999,-0.3988176384066072,0.194212094864364,1.9791905188739882,2.8368920842409446,3.1092997290707154,3.9999999999999982
0,-2.6786040354762455,-2.150756022055349,-1.8341419221344506,-1.5167589764915475,-1.1766700002774173,-0.9003322747461178,-0.35603935779479284,-0.3262187462113876,1.313717768744932,2.2122703031239506,2.705235456638052,4.708297806680374,-2.819531524921429,-2.6389752707917062,-1.9999999999999996,-1.8022289585233897,-1.3873318017069727,-0.9999999999999988,-0.5277297265389138,0.16505522070962103,1.796228160807204,2.918757952241659,3.295755948723927,4.000000000000002
0,-2.6786040354762455,-2.150756022055349,-1.8341419221344506,-1.5167589764915475,-1.1766700002774173,-0.9003322747461178,-0.35603935779479284,-0.3262187462113876,1.313717768744932,2.2122703031239506,2.705235456638052,4.708297806680374,-3.206975284242549,-2.8587720483978316,-1.7868795246542417,-1.5197040179616277,-1.4614121620842857,-0.7107458731159866,-0.32503980702325763,7.964473628138746e-16,1.9714145424900789,2.8671840913915974,3.030930083598102,3.9999999999999996
