Spectral_algebraic_connectivity,Spectral_spectral_gap,Spectral_laplacian_mean,Spectral_laplacian_std,Spectral_laplacian_skew,Spectral_lap_eig_0,Spectral_lap_eig_1,Spectral_lap_eig_2,Spectral_lap_eig_3,Spectral_lap_eig_4,Spectral_lap_eig_5,Spectral_lap_eig_6,Spectral_lap_eig_7,Spectral_lap_eig_8,Spectral_lap_eig_9,Spectral_laplacian_heat_trace_t0.1,Spectral_laplacian_heat_trace_t1.0,Spectral_laplacian_heat_trace_t5.0,Spectral_algebraic_connectivity_over_avgdeg,Spectral_spectral_gap_rel,Spectral_laplacian_heat_trace_t0.1_per_node,Spectral_laplacian_heat_trace_t1.0_per_node,Spectral_laplacian_heat_trace_t5.0_per_node,Spectral_kirchhoff_index,Spectral_laplacian_heat_trace_t0.5,Spectral_laplacian_heat_trace_t2.0,Spectral_adjacency_energy,Spectral_adjacency_estrada_index,Spectral_adjacency_moment_2,Spectral_adjacency_moment_3,Spectral_adjacency_moment_4,sample_index
0.38942084,0.111098886,0.0018306975,0.23939657,0.6411371,0.37822482,-0.0007857953,0.18980923,0.16129778,0.61156714,0.3606609,-0.006798184,0.027641997,0.18432069,0.3667966,0.019520326,0.28745648,0.6651823,0.80447024,0.07967903,0.0031970185,-0.0049365745,0.075798064,0.1270173,0.049166545,0.21107747,0.55891377,-0.018442435,0.0,0.13873877,-0.16436367,807
0.19117889,0.09258873,-0.003142478,0.0068714744,-0.07242556,0.5043853,-0.0012775008,0.33798617,0.14501618,0.2822598,-0.10942713,0.23170757,0.5954353,0.72122496,0.18714665,0.14441334,0.15386523,0.2836568,0.5645203,0.10442594,-0.0018253671,-0.030695457,-0.00036306912,-0.1941312,0.13134977,0.79869837,-0.29747623,0.082546055,0.0,0.054370165,0.033381708,808
-0.34106168,-0.110726185,-0.018030342,-0.026535975,-0.02978154,0.5284546,0.010182558,-0.2931889,-0.45467472,0.110121414,-0.0053008823,-0.9586204,-0.044437323,-0.18487835,-0.78418046,0.0013723598,-0.432107,-0.37358925,-1.3823198,-0.20971797,-0.011533091,-0.060192175,-0.034892537,-0.23161566,-0.029196706,-0.6491921,-0.2839953,-0.09950945,0.0,0.067046516,-0.45137048,809
0.37593573,0.10023634,-0.0025809605,0.01640676,-0.07886944,0.19372588,-0.0009810769,0.14225213,0.45080987,0.018436447,0.41780782,0.83793324,-0.17273934,-0.04469931,0.12999964,0.14141312,-0.018046506,0.33249813,0.29667678,0.034683328,-0.00071137387,-0.028255662,0.04497222,0.14494386,0.20707111,-0.09368817,0.14785266,-0.3297626,0.0,0.14507252,-0.0067306715,810
-0.34039962,-0.117891945,-0.009607432,-0.009472935,-0.12502752,-0.12264372,-0.002431354,-0.52695984,-0.08917847,-0.35960665,-0.8199997,-1.049014,-0.53294945,0.77850187,0.24229488,-0.05666538,-0.111802004,-0.2596372,-1.317591,-0.13875985,-0.019754633,-0.013056102,-0.027612926,-0.061541997,-0.010156188,-0.36653504,-0.13481285,-0.3494814,0.0,0.059617892,-0.062023066,811
0.0014140683,0.025188312,-0.002503471,-0.017786108,-0.12428188,0.40535447,-0.02043622,-0.2310687,0.02408333,0.07809758,-1.1831547,-0.4043204,-0.592448,-0.43940017,-0.26317582,-0.1995938,-0.21758711,-0.11522565,0.30237973,0.058568995,-0.008322554,-0.05543904,-0.027148988,-0.14430963,-0.11368909,-0.12267965,-0.41543913,-0.3823086,0.0,0.036515538,-0.12422353,812
-0.39105946,-0.0972636,-0.004607163,-0.010460317,0.026908955,0.9428861,0.0041144197,0.027887216,0.3817939,0.4519233,-0.29144096,0.063883156,0.28732374,-0.4099201,-0.49370164,0.1820484,0.013041524,-0.13328175,-0.44168544,-0.05277091,0.017416354,0.018607931,-0.00020013898,0.07206377,0.08575037,0.025116673,0.46428716,0.4275138,0.0,0.006378067,1.6375304,813
-0.20212041,0.017644389,-0.0020174226,-0.011134447,-0.068383306,0.052362278,-0.00016625389,1.3254908,0.51515865,-0.22613311,-0.60624796,0.032427482,0.062444516,0.12672512,0.24262686,0.33871585,-0.23303066,-0.15240762,0.56441486,0.07929432,0.02763362,-0.00932038,0.009352416,-0.019996975,0.115954295,-0.0412987,0.3713238,0.3197963,0.0,0.3844322,0.74864465,814
-0.30837,-0.097793214,-0.020486418,-0.04095937,-0.123202614,-0.20017135,0.0036948144,-0.02581157,-0.16224642,0.20744033,-0.49057817,-0.21162605,0.24276115,-0.44349894,-0.73886406,-0.15638651,-0.7828394,-0.5826209,0.22411238,0.011735047,-0.009965296,-0.10781562,-0.016757274,-0.19737135,0.024461435,-0.5388914,0.33666646,-0.038378067,0.0,-0.21732871,-0.057969656,815
-0.111119695,-0.025474092,0.0047947518,0.28815898,0.44728523,0.082607515,0.00018697325,-0.029963145,-0.17141283,0.27564105,-0.021822624,0.9759383,-0.065054215,-0.16664967,0.6741346,0.17696354,0.3431725,-0.22028193,0.04259106,-0.072054155,0.0038183632,-0.0042319233,-0.021982236,0.052586332,0.06754699,-0.07323897,1.3788798,-0.053492863,0.0,0.11608158,-0.20570546,816
-0.31187603,-0.13709666,-0.008350844,-0.0029777638,-0.029335476,0.021312637,-0.0024424545,-0.83252794,-0.29760033,0.03111746,0.124429025,-0.89230657,-0.3553532,-0.31661212,0.11380552,0.0026553865,-0.042410847,-0.27434996,-1.3898044,-0.18065609,-0.019117657,0.0038105652,-0.04732634,0.069497205,-0.022469867,-0.4686356,0.30374765,-0.61111045,0.0,0.08391675,-0.20568463,817
-0.39624676,-0.10980674,-0.0037775866,-0.007129428,0.03700494,0.15856557,0.0047590598,0.9872094,0.09333664,0.41834518,0.084182344,0.033829518,0.27091828,-0.23116499,-0.38975033,0.2260364,0.08708707,0.049106862,-0.42292324,-0.07704272,0.02378456,0.012487942,0.040118802,0.12054812,0.11524923,0.056072865,0.71584684,0.48163986,0.0,-0.08219872,1.3429539,818
-0.13008377,-0.0829643,0.008633157,0.033308838,0.6180781,0.27394402,0.000484631,0.13847253,0.03752588,0.5040924,-0.34731233,0.71993643,0.53848386,-0.072355516,0.31202275,0.06639269,0.122223556,-0.18473072,0.48081568,0.05319675,0.025120366,-0.012716174,-0.0019118042,0.0716887,0.032669254,-0.09349674,0.19923331,-0.055678405,0.0,0.12944794,0.15924422,819
-0.5419298,-0.13271917,-0.002767102,-0.017666532,-0.19515789,-0.29185426,0.002042606,-0.14871305,-0.10143917,0.43340778,-0.44348022,-0.36395562,-0.15584607,-0.3545334,-0.5361441,0.2015027,-0.12217749,-0.27769616,-4.608881,-0.49169493,0.016118916,-0.0044758916,-0.014305455,-0.016592093,0.12032084,-0.16033486,0.40609396,0.31716895,0.0,-0.020348642,0.72771156,820
-0.6282267,-0.13787712,-0.005346609,-0.017319195,-0.08010437,-0.3908057,0.0020632702,0.6281271,-0.28749496,0.4880802,-0.039268583,-0.46365485,-0.22147894,-0.2548041,-0.5883967,0.17029099,-0.2828008,-0.35054606,-2.6374938,-0.18612745,0.021253446,-0.02280845,-0.028150583,-0.12725161,0.16221322,-0.17402266,0.5195889,0.0020272052,0.0,0.1612877,-0.2711024,821
0.19014469,0.09010379,0.075238965,0.48977828,0.4048546,-0.3811676,-0.003912627,-0.05842136,-0.019242413,0.2740112,-0.11564303,0.4047703,0.058156118,-0.2523259,0.21976003,0.8025057,1.122653,0.37918302,0.65873545,0.0752786,0.13644828,0.13435279,0.020945538,1.1269767,0.0017655373,2.3184662,-0.319428,0.12713428,0.0,-0.16328472,-0.16456267,822
0.19117889,0.09258873,-0.003142478,0.0068714744,-0.07242556,0.5043853,-0.0012775008,0.33798617,0.14501618,0.2822598,-0.10942713,0.23170757,0.5954353,0.72122496,0.18714665,0.14441334,0.15386523,0.2836568,0.5645203,0.10442594,-0.0018253671,-0.030695457,-0.00036306912,-0.1941312,0.13134977,0.79869837,-0.29747623,0.082546055,0.0,0.054370165,0.033381708,823
-0.29518497,-0.14273778,-0.0074726734,-0.032022633,-0.13092557,0.1407624,0.002363927,-0.24260856,-0.49068275,0.17674099,-0.12469127,-0.45119897,-0.012457333,-0.26385492,-0.66744065,-0.14409758,-0.4362722,-0.26727614,-1.1673124,-0.1646114,-0.00568007,-0.045782335,-0.027286327,-0.28217784,-0.03494609,-0.6580498,0.2508812,-0.38703424,0.0,0.045319084,-0.3609635,824
0.20996654,0.11249444,-0.0063603716,-0.026466174,-0.07485144,-0.54635334,0.00076811446,-0.010377299,0.3803535,-0.3116807,0.295947,0.13565537,-0.01230542,0.567873,0.45416036,0.7286888,1.0453331,0.32894647,0.5624808,0.06504105,0.1401977,0.074665695,0.05029631,1.000362,0.014205437,2.243183,-0.19047928,-0.35311106,0.0,-0.16495171,-0.13154453,825
0.5566602,0.08785374,-0.008677568,0.006400634,-0.03489993,0.49470755,-0.0019205381,1.6380997,-0.029310584,-0.031922765,0.31022355,0.310605,-0.20242135,-0.021261718,-0.53446656,-0.16888003,-0.20428436,0.28333938,0.8248907,0.13711593,-0.0018494965,-0.034963746,0.02774933,-0.17347853,-0.051611483,0.06394942,0.22957034,0.01664157,0.0,0.3090613,0.03980832,826
-0.2997151,-0.0027200864,-0.028440304,-0.06576784,-0.175615,-0.026139807,-0.0006444377,-0.985252,-0.28612167,-0.40381512,0.06506901,0.28452963,0.18097907,-0.3011452,-0.24066785,-0.50243104,-0.04729399,-0.22084242,-0.35706395,-0.022014104,-0.09965458,0.032572888,-0.030903894,-0.41157812,-0.09567508,-0.35912406,-0.19799326,-0.7538644,0.0,-0.75966,-0.4431217,827
-0.41096744,-0.11795233,-0.018051442,-0.02821166,-0.0018955611,0.09302192,-0.0011810798,1.1706421,-0.2361047,-0.56209993,0.11552011,-0.4586203,-0.27926713,-0.37259915,-0.8474221,0.1035215,-0.39176843,-0.3817158,-1.018211,-0.16497643,0.015360247,-0.064395934,-0.06471343,-0.21081746,-0.029002985,-0.23731105,0.5388141,0.003210213,0.0,0.28131983,-0.32386255,828
-0.085374214,-0.06576262,-0.0050632088,0.040920034,-0.08212896,0.011621481,-0.0032986843,0.23752157,0.067759365,0.7506571,0.5577695,-0.19522008,0.075616084,-0.07282761,1.254238,-0.031536076,0.087314464,-0.4305847,0.49658796,0.06530044,0.014526686,-0.022018027,-0.04106299,0.077784635,0.012567339,0.19103883,0.29929575,-0.013864794,0.0,0.09671152,-0.17032307,829
-0.020450102,0.029277945,-0.0031281554,-0.00883814,-0.079598784,-0.21315318,-0.0035092898,-0.37619406,-0.13633157,-0.35015365,-0.36356467,-0.89295304,-0.61170334,0.63628453,0.17535737,-0.29353106,-0.3555394,-0.19849564,0.30401224,0.058533594,-0.042851776,-0.033079784,-0.010584136,-0.27968508,-0.14361672,-0.21577571,-0.4841537,-0.38335016,0.0,0.036017586,-0.13905543,830
0.4357554,0.117817685,-0.003180996,-0.0027166805,0.06905784,1.0048072,-0.0006470375,0.15994418,-0.081857346,-0.20891847,-0.49126685,0.17015265,-0.2989504,0.11002065,0.09627962,0.11538593,0.10077158,0.52361554,0.75833917,0.12072462,0.009778124,-0.0034228156,0.050150733,0.21538351,0.12290063,-0.053789016,0.39453384,0.05159651,0.0,0.07053569,-0.052866306,831
0.15856303,0.088781774,-0.008346762,-0.10900271,-0.14826627,-0.46378675,-0.0021015063,-0.23918587,-0.52742726,-0.5306608,-0.020684492,-0.31158072,-0.24490948,0.99465203,0.088982314,-0.21061215,0.48327124,-0.076278925,0.35079962,0.061603,-0.046624694,0.034213528,-0.014254846,0.16313833,-0.12265206,-0.11531604,-0.54429793,-0.53943014,0.0,-0.4272989,-0.35598677,832
0.44059458,0.12754408,-0.0031873803,0.01896806,-0.11351861,0.48101074,-0.0013072834,1.0122025,-0.08585744,0.3016926,-0.02933582,0.24785313,-0.08768908,0.03396616,0.099590376,-0.008500727,0.0026667267,0.4178453,0.7826631,0.14453994,-0.012884617,-0.024774726,0.03390297,-0.0869338,-0.04318494,-0.012420123,0.3624594,0.26841536,0.0,0.32313678,-0.10226178,833
0.23142885,0.11713945,-0.0031514033,0.012753395,-0.025585582,0.8308614,0.00043875538,-0.10208049,0.18921928,0.12864222,0.342946,0.24737582,-0.1929891,0.6306886,0.3766905,0.21408443,-0.06099883,0.1628866,0.2509071,0.017741257,0.01940246,-0.031120345,0.017501274,0.07392035,0.17763321,-0.2693712,-0.5172003,-0.012665948,0.0,0.07695306,-0.16994198,834
-0.3680943,-0.1490075,-0.01194294,-0.0068114237,-0.0779207,0.029139252,-0.0021491684,-0.38782668,-0.20047852,-0.8629339,-0.5846004,-1.1721668,-0.109650716,-0.14510491,0.18781103,0.045992363,-0.2350518,-0.445463,-1.5639172,-0.15744212,0.0017239333,-0.033708576,-0.060375184,-0.17767191,-0.051264804,-0.5701638,0.27511048,-0.4191777,0.0,0.027260864,-0.35512182,835
-0.31187603,-0.13709666,-0.008350844,-0.0029777638,-0.029335476,0.021312637,-0.0024424545,-0.83252794,-0.29760033,0.03111746,0.124429025,-0.89230657,-0.3553532,-0.31661212,0.11380552,0.0026553865,-0.042410847,-0.27434996,-1.3898044,-0.18065609,-0.019117657,0.0038105652,-0.04732634,0.069497205,-0.022469867,-0.4686356,0.30374765,-0.61111045,0.0,0.08391675,-0.20568463,836
0.26668566,0.08922103,0.07383514,0.45933387,0.26135013,0.012183971,-0.003964193,-0.0032681972,-0.47321868,0.11604196,-0.24539156,0.37029278,0.24740209,0.41076896,0.2776131,0.7851539,1.156346,0.35349268,0.50984645,0.056880016,0.16130477,0.10508575,0.048576377,1.1803166,0.028106911,2.073722,-0.20586485,0.2416551,0.0,-0.15558621,-0.12059032,837
-0.31187603,-0.13709666,-0.008350844,-0.0029777638,-0.029335476,0.021312637,-0.0024424545,-0.83252794,-0.29760033,0.03111746,0.124429025,-0.89230657,-0.3553532,-0.31661212,0.11380552,0.0026553865,-0.042410847,-0.27434996,-1.3898044,-0.18065609,-0.019117657,0.0038105652,-0.04732634,0.069497205,-0.022469867,-0.4686356,0.30374765,-0.61111045,0.0,0.08391675,-0.20568463,838
-0.24775036,0.0017682303,-0.046172883,-0.10923108,-0.1112959,0.33079928,0.0002895099,-0.66405594,-0.49895188,-0.49176538,-0.37181067,0.15275137,0.07574828,-0.37401193,-0.041672,-0.64975387,-0.064247586,-0.030236233,-0.28146732,-0.02056071,-0.09323996,0.029840803,-0.01580512,-0.4297333,-0.14248735,-0.3896521,-0.6581448,-0.7032988,0.0,-0.8518766,-0.5606783,839
-0.3006878,-0.06413105,-0.0043510203,-0.036016982,-0.13209563,-0.21156509,-0.0038629482,-0.25918925,-0.14254597,0.34786904,0.08078868,-0.65672415,-0.781802,0.15081976,-0.79769284,-0.27131048,-0.12059103,-0.27765173,0.40563515,0.05879547,-0.0072444146,-0.03589755,-0.030708335,-0.09132506,-0.071842365,-0.10526336,0.15023969,-0.34948152,0.0,0.06872049,-0.105174266,840
-0.3006878,-0.06413105,-0.0043510203,-0.036016982,-0.13209563,-0.21156509,-0.0038629482,-0.25918925,-0.14254597,0.34786904,0.08078868,-0.65672415,-0.781802,0.15081976,-0.79769284,-0.27131048,-0.12059103,-0.27765173,0.40563515,0.05879547,-0.0072444146,-0.03589755,-0.030708335,-0.09132506,-0.071842365,-0.10526336,0.15023969,-0.34948152,0.0,0.06872049,-0.105174266,841
0.1253404,0.071001396,-0.0013546988,0.0792016,0.015183919,0.63815784,-0.0041171303,0.8570325,0.32475382,0.38639596,0.25147492,0.1811988,0.24735796,0.017791249,-0.251609,0.13771467,0.009150999,0.22900389,0.4248006,0.067109466,-0.004069474,-0.019297374,0.017729461,0.017490126,0.16113715,0.1424101,0.39870036,-0.115455836,0.0,0.29334342,0.054825764,842
0.30826283,0.0873526,-0.0018112016,0.050306175,-0.023803126,0.17207216,-0.0006184579,0.059428725,0.6158125,-0.108226806,0.57739216,1.0665083,0.055482537,0.20542055,-0.06498624,0.124500476,0.18711905,0.31806627,0.66141343,0.080375776,0.013736651,-0.016733535,0.028927948,0.14190368,0.16693342,-0.09230915,0.24037172,-0.17104529,0.0,0.13845815,0.054538324,843
0.1893286,0.07139276,0.0084580965,0.08823198,-0.08974045,-0.59357226,-0.0010444256,0.12903571,0.34946364,0.19909784,0.6733573,0.92656,0.19803885,0.019709453,0.85133415,0.11005513,0.36025748,0.110745564,0.5747034,0.029873306,0.015528724,0.009222986,0.029557956,0.2284764,0.18176563,-0.10188826,0.4152995,-0.07782374,0.0,0.15023732,0.039814852,844
-0.5720562,-0.088838644,-0.0021349287,-0.013977246,-0.16635622,-0.19992928,-0.0062809475,1.5083873,-0.043065466,-0.09068535,-0.3506162,-0.39867705,0.1257525,-0.3479421,-0.24396898,0.16917752,-0.06359017,-0.22599436,-4.299162,-0.4237649,0.015362413,0.0007530692,0.0032060137,-0.015305012,0.11893743,-0.14386792,0.37078127,0.31820306,0.0,-0.0787286,0.34754232,845
0.3352412,0.15068541,-0.007274342,-0.03671008,-0.009426289,0.191822,-0.0006288927,0.056584198,0.23156488,0.16201425,0.15745293,0.67936265,-0.060567725,0.5253451,0.3004973,-0.0031366549,1.1226978,0.3594221,0.66925955,0.07539852,0.005276342,0.10980837,0.041619614,1.0804796,-0.029414628,2.2988544,-0.12063464,-0.11790054,0.0,-0.16745313,-0.0966694,846
-0.0064160004,-0.06829882,0.0069526755,-0.00020625556,0.40936053,0.102194294,-0.000119398464,0.13752708,-0.27864996,0.43588156,-0.2395962,0.3230686,0.20417881,0.76179564,0.62723273,-0.028445985,0.10435161,-0.124698766,0.1834245,-0.10949549,-0.001792761,-0.016461205,0.0060674953,0.14883919,0.0067779976,-0.05285461,0.10152477,-0.10214598,0.0,0.09893492,0.12666723,847
-0.5676953,-0.14133155,-0.0026963525,0.027730389,-0.027879827,0.04960597,0.0018373175,-0.635251,-0.17755602,0.3291034,-0.5223244,-0.5706999,-0.38582307,-0.08235893,-0.5918874,-0.08384766,-0.337541,-0.35899568,-4.233431,-0.46979505,-0.012492189,-0.02211515,-0.040612888,-0.18520422,-0.030435137,-0.23131983,0.57200617,0.17493866,0.0,0.058818813,-0.23383531,848
-0.37265453,-0.111090586,-0.01819456,-0.05062696,-0.19021486,-0.09619971,0.00093206915,-0.46805263,-0.41150403,-0.7142022,-0.61181146,-0.59159666,-0.04248138,-0.6880904,-0.9258286,-0.05004075,-0.80406183,-0.5205137,-0.9679454,-0.1484515,-0.0031972143,-0.09358201,-0.057425063,-0.22592705,-0.026698524,-0.652008,0.24938254,-0.22815658,0.0,-0.06985908,-0.40587717,849
-0.14133437,0.058172856,-0.003149958,0.0131531805,-0.09642529,0.92499423,-3.736734e-05,1.2114942,-0.40787408,-0.21854763,0.4400852,0.56804174,-0.15682837,0.106708474,0.3345782,-0.047402438,0.058047257,-0.056156166,0.6427172,0.08723221,-0.007372774,-0.0246938,-0.0071970723,-0.030114483,-0.03872153,0.10170215,0.5681719,0.31922552,0.0,0.3711874,0.13951884,850
-0.20050694,-0.0964768,-0.0050224103,0.0007520469,-0.008233503,0.42533496,7.475124e-05,0.025328135,-0.21559024,0.008328699,-0.20296867,1.4166476,0.47165927,0.06501241,0.7202952,0.10860364,0.17978412,-0.113437,-0.92853755,-0.07620824,-0.011358103,0.0018167332,-0.02502591,0.067200236,0.089586705,-0.37024486,2.2309573,-0.26694715,0.0,0.10061728,-0.17136237,851
-0.43739778,-0.008819753,-0.003569364,-0.031021543,-0.21385989,-0.7228254,-0.0005527773,-0.5228135,-0.31464148,0.15299806,0.04324767,0.3515476,-0.36692712,0.102926716,-0.12343414,-0.2207643,-0.29685056,-0.018947974,0.047299366,-0.017852733,-0.030638784,-0.031017805,-0.002150165,-0.16506644,-0.10883021,-0.44581556,-1.0197101,0.3342932,0.0,0.0946456,-0.17072569,852
-0.58675927,-0.1471255,-0.0030024238,-0.01907001,-0.11193264,-0.3434067,0.0016565744,-0.56644964,-0.3180996,-0.4363404,-0.3066609,-0.6362575,-0.09608443,0.6241704,0.16028549,-0.054976065,-0.19320026,-0.38117164,-3.8630059,-0.37645164,-0.013785356,0.0026842125,-0.037485674,-0.06088301,-0.0096517885,-0.31643888,0.81477165,-0.1787019,0.0,-0.25417724,-0.32671863,853
0.37231997,0.08094597,-0.0026192183,-0.0050995764,-0.022406654,0.3063827,0.0063607497,-0.035115916,-0.14404397,0.49012053,0.4884772,0.4158205,0.3450586,0.015899068,0.08057443,0.12869416,-0.083063446,0.63102585,0.73886347,0.101770416,-0.0046088146,-0.019905593,0.07437759,-0.034695886,0.17947923,0.09531009,0.03426551,-0.24889581,0.0,0.07463862,0.055088405,854
-0.020577444,-0.0515102,-0.004315729,0.0365834,-0.17602785,-0.091818854,-9.60771e-05,0.15471724,-0.23997928,-0.121945955,0.76106787,0.7746393,0.46656114,0.0334315,0.12457606,-0.06879445,-0.043852046,-0.1052035,0.544861,0.048970915,-0.00075016374,-0.014211947,-0.01029089,-0.021418981,-0.02980609,0.18871307,0.5874086,0.43934318,0.0,0.123970866,0.15159577,855
0.2932528,0.11464475,-0.0012889392,-0.00570982,-0.07398414,0.4066048,0.0004932155,0.13291813,0.11198096,0.580411,0.118238084,0.79534024,0.16251378,-0.40789548,-0.06843183,0.11526467,0.05573635,0.44299203,0.4399047,0.007978954,0.018373502,-0.028586494,0.044350997,-0.04858758,0.19930856,0.021241736,-0.412392,-0.15315752,0.0,0.074103564,-0.15852341,856
-0.3809044,-0.09812264,-0.015808493,-0.02842136,-0.17801921,-0.641882,-0.0038366532,0.20277083,-0.09962483,-0.02512143,-0.19638754,0.16414912,-0.66857255,-0.14677872,-0.87915444,-0.12332481,-0.6243688,-0.54572284,0.010678325,-0.012458045,-0.005398091,-0.10119837,-0.11836304,-0.31324252,-0.048058517,-0.426599,-0.2617266,-0.24364872,0.0,0.13768725,-0.3858159,857
-0.2733627,-0.10686619,-0.035750642,-0.069954105,-0.1251123,0.24664603,-0.000449735,-0.9939445,-0.30241215,0.2119296,0.11716721,0.22343007,-0.3344338,0.5352889,0.021606162,-0.11788637,0.010766431,-0.2305288,-0.6623652,-0.09497615,-0.03744684,0.026561858,-0.03789552,-0.3987335,-0.12644589,-0.22650182,-0.18418054,-0.47131333,0.0,-0.67950976,-0.4712699,858
-0.14761393,-0.052090555,-0.0060821325,-0.009667125,-0.0893612,0.29785547,0.01474399,-0.010973905,0.012753857,0.62902486,0.5615346,-0.22384617,0.05379551,-0.2200269,-0.39545435,0.29088497,0.05690764,-0.06627689,-0.04093791,-0.061214875,0.042114805,0.0075019556,0.005609271,0.1173174,0.13490716,0.0017466953,0.7303086,0.35501847,0.0,-0.10820722,1.5863948,859
0.20996654,0.11249444,-0.0063603716,-0.026466174,-0.07485144,-0.54635334,0.00076811446,-0.010377299,0.3803535,-0.3116807,0.295947,0.13565537,-0.01230542,0.567873,0.45416036,0.7286888,1.0453331,0.32894647,0.5624808,0.06504105,0.1401977,0.074665695,0.05029631,1.000362,0.014205437,2.243183,-0.19047928,-0.35311106,0.0,-0.16495171,-0.13154453,860
-0.5494666,-0.12843372,-0.0035894797,-0.001439512,-0.057411492,0.30109653,0.0034587139,-0.07740095,-0.004434425,-0.15939823,-0.49017477,-0.47714615,-0.1850885,-0.15544115,0.67736286,0.029176926,-0.5482002,-0.21985976,-3.4549224,-0.37129688,0.0012683991,-0.05171116,-0.023493167,-0.15660767,-0.023118703,-0.3151953,0.7734189,-0.058033094,0.0,0.04400963,-0.27786952,861
-0.6005097,-0.14620954,-0.0020641235,-0.024721162,0.20399271,-0.11630648,0.003162625,-0.679486,-0.33531335,0.44459692,-0.017594868,-0.5663641,-0.29641175,-0.14726645,0.21599631,-0.08067457,-0.30155477,-0.41397956,-4.3749957,-0.44902024,-0.008043113,-0.028891943,-0.057024088,-0.11487733,-0.009013772,-0.29740617,0.9229458,-0.390986,0.0,0.06071159,-0.37781447,862
0.11409438,0.10989943,-0.0076300288,0.35541803,0.4872144,-0.06353849,-0.0027931677,0.013386402,-0.020157278,0.22902904,-0.22833236,0.03233043,0.34258065,-0.19496319,0.20199165,-0.063611634,0.77281827,0.32325178,0.5770083,0.060828224,-0.011005241,0.09585514,0.025841545,-0.15894297,-0.0519944,2.6906874,-0.21293318,0.066651985,0.0,-0.19899407,-0.12893973,863
-0.2761704,-0.11043046,-0.034347344,-0.041668855,-0.13127439,0.059516158,-0.0009764639,-1.2197216,0.13780169,-0.25682455,-0.057910252,0.1883674,-0.08919967,0.4873951,0.36972085,-0.39423528,-0.22239205,-0.40117195,-0.4598991,-0.09948917,-0.06960367,-0.01119479,-0.051009037,-0.3971454,-0.12554058,-0.36214313,-0.22254528,-0.5055861,0.0,-0.5200229,-0.50000244,864
0.42236033,0.056156587,-0.0029855317,0.0057918057,-0.05046178,-0.35236183,0.018085059,0.26382348,0.25266498,0.20337784,0.29064626,0.8225313,0.13816223,0.06783755,0.8624746,-0.07486787,0.03940441,0.2912217,0.7156998,0.09531294,-0.010537043,-0.081391476,0.044733513,-0.010994216,-0.04375687,0.5923214,-0.34101543,0.005146092,0.0,0.09160697,0.12633102,865
-0.37341073,-0.12304206,-0.00257083,-0.010259074,-0.13582455,0.037408803,-0.0009724105,-0.09322271,-0.18942997,0.28426203,0.31044617,-0.3181161,-0.08430346,-0.42102444,-0.30202305,0.18279177,-0.08807754,-0.19234484,-4.236836,-0.4061312,0.013995934,0.0018321953,0.004765974,-0.01168803,0.10278191,-0.14779894,0.29751754,0.34056416,0.0,-0.044971243,1.1396184,866
-0.39013132,-0.1028482,-0.026637105,-0.0587193,-0.37146226,-0.12861633,-0.0010257259,-0.16452235,-0.33421442,-0.19565307,-0.06795077,-0.9530701,0.16527289,-0.29724312,0.15469937,-0.3334746,-0.11876712,-0.46924394,0.08748414,0.034274783,-0.025703572,-0.013133878,-0.042898264,0.0074340976,-0.111626744,-0.29550558,-0.15737788,-0.2811406,0.0,0.08097526,-0.40819937,867
-0.17241614,0.027792739,0.28793788,0.5871789,0.31221032,0.051485784,-0.00020205468,-0.8614516,0.070287146,-0.07158955,-0.024432013,0.34165952,0.03276568,0.48369336,0.30615532,1.2988344,0.8845756,-0.17471345,0.10560498,0.013599362,0.2509188,0.1021707,-0.021086296,1.4025651,0.0937172,-0.10268839,0.22929403,0.15140887,0.0,-0.20443505,-0.19330455,868
-0.33558172,-0.09342014,-0.014687714,-0.034486707,-0.17549275,0.42738628,-0.004936123,0.0505858,-0.64075065,0.5723852,0.25137267,-0.17727196,-0.4855931,-0.09420562,-0.58500797,0.0036754506,-0.0788012,-0.42517832,0.10432302,-0.013842775,-0.004303057,-0.067867965,-0.049946148,-0.21208769,0.0005417126,-0.2648296,-0.03680155,-0.20526661,0.0,0.1033332,-0.51248163,869
-0.2622884,-0.110326305,-0.011228995,0.0032822432,-0.068974584,-0.29910854,-0.00018145825,-1.1191893,-0.27135855,-0.36339796,-0.05862808,0.7639395,-0.26415431,-0.23533082,-0.018174786,-0.100952886,0.0076598525,-0.1790846,-1.3205072,-0.13010296,-0.028207814,-0.00086834363,-0.04981949,0.07393726,0.1445293,-0.45180213,0.14560771,-0.4343442,0.0,0.08767916,-0.21019132,870
0.2984935,0.14283441,-0.0072753765,-0.030207578,-0.093545385,-0.42185506,-0.0061856406,0.1059064,0.17004834,0.08164819,-0.23634103,0.42665273,0.008620458,0.96269536,0.35494912,0.021107104,1.0701101,0.0825562,0.65124965,0.06433719,-0.011843152,0.07975754,0.005919232,0.95585066,-0.08787663,0.7486378,-0.16894187,-0.16963215,0.0,-0.23471063,-0.14697868,871
