Motif_triangles,Motif_wedges,Motif_4_cycles,Motif_4_cliques,Motif_triangle_edge_incidence_mean,Motif_triangle_edge_incidence_std,Motif_square_clustering_proxy,Motif_triangle_edge_incidence_median,Motif_triangle_edge_incidence_q90,Motif_triangle_edge_frac_zero,Motif_triangle_edge_frac_ge2,Motif_induced_K1_3,Motif_induced_P4,Motif_induced_C4,Motif_induced_TailedTriangle,Motif_induced_Diamond,Motif_induced_K4,Motif_induced_connected_per_4set,Motif_triangles_per_Cn3,Motif_4_cycles_per_Cn4,Motif_4_cliques_per_Cn4,Motif_wedges_per_max,Motif_induced_K1_3_per_Cn4,Motif_induced_P4_per_Cn4,Motif_induced_C4_per_Cn4,Motif_induced_TailedTriangle_per_Cn4,Motif_induced_Diamond_per_Cn4,Motif_induced_K4_per_Cn4,Motif_5_cycles,Motif_5_cliques,Motif_induced_g_1_4,Motif_induced_g_2_4,Motif_induced_g_3_4,Motif_induced_g_4_4,Motif_induced_g_5_4,Motif_induced_g_6_4,Motif_induced5_g_0_5,Motif_induced5_g_1_5,Motif_induced5_g_2_5,Motif_induced5_g_3_5,Motif_induced5_g_4_5,Motif_induced5_g_5_5,Motif_induced5_g_6_5,Motif_induced5_g_7_5,Motif_induced5_g_8_5,Motif_induced5_g_9_5,Motif_induced5_g_10_5,Motif_induced5_g_11_5,Motif_induced5_g_12_5,Motif_induced5_g_13_5,Motif_induced5_g_14_5,Motif_induced5_g_15_5,Motif_induced5_g_16_5,Motif_induced5_g_17_5,Motif_induced5_g_18_5,Motif_induced5_g_20_5,Motif_induced_connected_per_5set,Motif_induced_g_1_4_per_Cn4,Motif_induced_g_2_4_per_Cn4,Motif_induced_g_3_4_per_Cn4,Motif_induced_g_4_4_per_Cn4,Motif_induced_g_5_4_per_Cn4,Motif_induced_g_6_4_per_Cn4,Motif_5_cycles_per_Cn5,Motif_5_cliques_per_Cn5,Motif_5_cycles_per_Kn,Motif_induced5_g_0_5_per_Cn5,Motif_induced5_g_1_5_per_Cn5,Motif_induced5_g_2_5_per_Cn5,Motif_induced5_g_3_5_per_Cn5,Motif_induced5_g_4_5_per_Cn5,Motif_induced5_g_5_5_per_Cn5,Motif_induced5_g_6_5_per_Cn5,Motif_induced5_g_7_5_per_Cn5,Motif_induced5_g_8_5_per_Cn5,Motif_induced5_g_9_5_per_Cn5,Motif_induced5_g_10_5_per_Cn5,Motif_induced5_g_11_5_per_Cn5,Motif_induced5_g_12_5_per_Cn5,Motif_induced5_g_13_5_per_Cn5,Motif_induced5_g_14_5_per_Cn5,Motif_induced5_g_15_5_per_Cn5,Motif_induced5_g_16_5_per_Cn5,Motif_induced5_g_17_5_per_Cn5,Motif_induced5_g_18_5_per_Cn5,Motif_induced5_g_20_5_per_Cn5,sample_index
-0.0044303504,0.031593703,0.003936782,0.0,-0.006877871,0.055728905,0.0,0.0,0.0,0.0045770356,-0.0023211306,-0.018268274,-0.12010027,-0.044271804,0.9404618,0.0,0.0,0.1647645,0.0,-0.0069383997,0.0,0.0,0.0,-0.0032564634,-0.0036777025,0.19576958,0.0,0.0,-0.02670894,0.0,-0.011688109,0.0023316788,0.0,0.075268894,0.0,0.0,0.0,-0.058494672,-0.2627307,0.040140577,0.07339656,0.008497123,-0.048195027,-0.003971021,0.027983254,-0.019523023,0.0017238487,0.006520384,0.0,0.0,0.0,-0.013987091,0.002329869,0.0,-0.2116435,0.0,0.04589332,-0.010550247,0.0,0.0,0.03707497,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.028514197,-0.2729789,0.012601011,0.0052969037,0.0023786917,-0.01961285,0.006761291,0.0070288144,-0.0011284723,0.009473385,0.021640634,0.0,0.0,0.0,0.0007729349,0.0012763496,0.0,-0.03120188,0.0,48
-0.0044303504,0.0344077,0.012241983,0.0,-0.006877871,0.057045594,0.0,0.0,0.0,0.0106081925,-0.0023211306,-0.018268274,0.13404456,-0.043486144,0.8910579,0.0,0.0,0.23549259,0.0,-0.0061259163,0.0,0.0,0.0,-0.0026288899,-0.01494574,0.15319568,0.0,0.0,-0.03716141,0.0,-0.011688109,0.0012910055,0.0,0.075268894,0.0,0.0,0.0,-0.058544163,-0.3673269,0.025998315,0.0696939,0.0077261543,0.008893617,-0.003971021,-0.29231572,-0.015503792,0.00294306,0.024732204,0.0,0.0,0.0,0.007769887,0.002329869,0.0,0.059526924,0.0,0.03725467,0.007913233,0.0,0.0,0.0382867,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.028514197,-0.28520215,0.012601011,-0.016264562,0.008223105,0.020783499,0.0069753644,-0.050505016,-0.00079181127,0.0096262805,0.023659661,0.0,0.0,0.0,-0.007582558,0.0009235729,0.0,0.0070292703,0.0,49
-0.0044303504,-0.006859324,0.0029636952,0.0,0.018016972,-0.27758706,0.0,0.0,0.0,-0.025755193,-0.006922551,-0.048953716,0.15728095,0.030310433,-0.57898384,0.0,0.0,-0.12797971,0.0,-0.018578367,0.0,0.0,0.0,-0.01084801,-0.012474304,-0.27524382,0.0,0.0,0.0063652964,0.0,-0.019177148,-0.0034039207,0.0,-0.045066558,0.0,0.0,0.0,-0.058468554,0.084893495,-0.015607031,-0.022822477,-0.0131520415,0.019316275,-0.008848727,0.02962199,-0.047365643,0.0035774559,0.08074093,0.0,0.0,0.0,0.08298856,0.0022589893,0.0,0.06743816,0.0,0.02091312,0.00316307,0.0,0.0,-0.057175234,0.0,0.0,0.0,0.0,0.0009982275,0.0,-0.015117981,0.06961986,-0.006266031,-0.0016330003,0.0054605165,0.008604617,0.00026725838,0.00491623,-0.0023570452,0.022982512,-0.02015071,0.0,0.0,0.0,0.003124934,0.0020111958,0.0,0.0068068975,0.0,50
-0.0019045942,-0.007245986,-0.252722,0.0,-0.012282313,0.06722191,0.0,0.0,0.0,0.007980322,-0.0044404417,-0.04093504,-0.23574485,0.0687491,-0.1503536,0.0,0.0,0.04339102,0.0,-0.081808835,0.0,0.0,0.0,0.04513559,-0.011189472,0.07773358,0.0,0.0,0.0019561206,0.0,0.11581448,-0.0039402423,0.0,-0.0055807214,0.0,0.0,0.0,-0.11205322,0.070195556,0.08487169,-0.015001989,-0.020168995,0.011166052,-0.008848727,0.03812532,-0.043465234,-0.059865728,0.080600664,0.0,0.0,0.0,-0.025014697,0.0054511786,0.0,0.06598443,0.0,-0.10102218,-0.010550247,0.0,0.0,0.02709775,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.022500185,0.054671023,0.030356707,-0.0023358164,-0.03328859,0.007686033,0.006283817,0.0084159225,0.0013064316,-0.05090134,-0.0131082265,0.0,0.0,0.0,0.001231372,0.0020964402,0.0,0.016201781,0.0,51
-0.0044303504,-0.008736464,-0.024807531,0.0,0.018016972,0.085919194,0.0,0.0,0.0,0.013180026,-0.003960954,-0.04681927,0.22291763,-0.09670321,-0.118909344,0.0,0.0,-0.068750046,0.0,-0.018578367,0.0,0.0,0.0,-0.006631491,-0.0096664205,-0.0556337,0.0,0.0,-0.000462682,0.0,-0.019177148,-0.0034039207,0.0,-0.041354664,0.0,0.0,0.0,-0.039103463,0.10411447,-0.009811006,0.13263188,0.002150103,0.015405645,-0.008848727,0.043902464,-0.03300006,-0.0065540113,0.07855803,0.0,0.0,0.0,0.0062791193,0.0054511786,0.0,0.08928337,0.0,0.05383499,0.007913233,0.0,0.0,-0.008365758,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.020774717,0.08421803,-0.006266031,0.010861857,0.00978638,0.020783499,0.006286337,0.0084159225,0.0015788461,-0.05090134,0.07298942,0.0,0.0,0.0,-0.017756844,0.005049638,0.0,0.016201781,0.0,52
0.034755856,0.044424172,-0.012572296,0.0,0.017702103,0.063205026,0.0,0.0,0.0,0.0056398865,-0.0022517277,-0.018268274,0.036295358,-0.044061597,0.99603045,0.0,0.0,0.13791493,0.0,-0.0007102834,0.0,0.0,0.0,-0.004306604,-0.026422987,0.22557817,0.0,0.0,-0.038001277,0.0,-0.009803039,0.002282887,0.0,0.101463094,0.0,0.0,0.0,-0.008459852,0.0878412,-0.012379775,-0.007282795,0.008681005,0.014090556,-0.003971021,0.02458091,-0.016653493,-0.01703171,-0.0066609075,0.0,0.0,0.0,0.03911397,-0.04569242,0.0,-0.19617838,0.0,0.119248815,0.007913233,0.0,0.0,0.023564825,0.0,0.0,0.0,0.0,0.0010731764,0.0,-0.00015020091,0.07381148,-0.0026010175,0.002424654,0.0071196007,0.020783499,0.0018220595,0.0084159225,0.0011731517,-0.05090134,-0.010286885,0.0,0.0,0.0,0.003124934,-0.05476161,0.0,-0.03120188,0.0,53
-0.0044303504,0.019679097,-0.052651577,0.0,-0.012282313,0.050658602,0.0,0.0,0.0,0.01140528,-0.006922551,0.101386316,-0.1967807,0.021792434,-0.53469276,0.0,0.0,-0.13538,0.0,-0.03138236,0.0,0.0,0.0,-0.0067119496,-0.014227161,-0.22944409,0.0,0.0,-0.006684724,0.0,-0.019177148,0.016419208,0.0,-0.045066558,0.0,0.0,0.0,-0.05493063,-0.11990975,-0.0155565925,-0.06325976,-0.0008358642,0.008007815,-0.007436063,0.018723728,-0.053008694,-0.0050069485,-0.031410355,0.0,0.0,0.0,-0.04205103,-0.018935112,0.0,0.041967764,0.0,-0.18833248,0.00316307,0.0,0.0,-0.034512788,0.0,0.0,0.0,0.0,-0.008354702,0.0,-0.02783079,-0.11539006,-0.006266031,-0.0047491863,0.008584937,0.008604617,-0.00080705946,0.0026643565,0.0015788461,0.009666236,0.029036026,0.0,0.0,0.0,0.003124934,-0.021810737,0.0,0.0068068975,0.0,54
0.014941436,0.017446594,-0.03138397,0.0,0.017702103,0.062600404,0.0,0.0,0.0,0.007957391,-0.0026273988,0.067534916,-0.3514245,0.025175272,0.8041168,0.0,0.0,0.18140891,0.0,0.0016703261,0.0,0.0,0.0,0.039214358,-0.0031405236,0.16778143,0.0,0.0,-0.056688517,0.0,0.03072792,0.008214536,0.0,0.0880578,0.0,0.0,0.0,0.07281935,0.07633731,-0.007168965,-0.0029269943,0.020315476,0.015980465,-0.003971021,0.049017187,-0.017200636,0.0037065109,-0.01937486,0.0,0.0,0.0,-0.014974502,0.0054511786,0.0,0.059373237,0.0,0.061815582,-0.010550247,0.0,0.0,0.030779514,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.026617916,0.07124184,-0.0026010175,0.00017466082,0.004285462,0.007686033,0.0062676147,0.0084159225,-0.00012922857,0.022982512,0.024344495,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,55
0.034755856,0.031593703,-0.0042120535,0.0,0.005636479,0.044564612,0.0,0.0,0.0,0.0050255535,-0.0022517277,-0.05719707,-0.091899835,-0.04085256,0.74524313,0.0,0.0,0.19376425,0.0,-0.0027959798,0.0,0.0,0.0,-0.004306604,-0.014611265,0.12449942,0.0,0.0,-0.018108387,0.0,-0.009751547,-0.0018207207,0.0,0.060586613,0.0,0.0,0.0,0.102070905,-0.3170226,0.03449945,-0.046453882,-0.020583559,0.006096433,-0.002942124,-0.13038115,0.18925124,0.0019801967,-0.008830181,0.0,0.0,0.0,-0.008970278,-0.019529235,0.0,-0.13609917,0.0,0.074342154,0.007913233,0.0,0.0,0.01632083,0.0,0.0,0.0,0.0,0.0010731764,0.0,0.035712615,-0.23640463,0.012601011,0.0030863453,-0.0077569364,0.020783499,0.0039347713,-0.029372472,0.009237735,-0.017069234,0.01001181,0.0,0.0,0.0,0.0013344147,-0.014220346,0.0,-0.013537181,0.0,56
0.014941436,0.044424172,-0.022813503,0.0,0.017702103,0.062572405,0.0,0.0,0.0,0.0070088417,-0.0026273988,0.002386121,-0.29453132,0.013653608,0.89338815,0.0,0.0,0.18517658,0.0,8.909684e-05,0.0,0.0,0.0,0.03176021,-0.0033103698,0.2019723,0.0,0.0,-0.055954307,0.0,0.04537252,0.005798812,0.0,0.083658814,0.0,0.0,0.0,-0.001192886,0.07285252,-0.0070052035,0.01274349,0.017476581,0.015014658,0.037579454,0.03498167,-0.034494523,0.0033537955,-0.007941801,0.0,0.0,0.0,0.038400356,0.0054511786,0.0,-0.20831315,0.0,0.10581382,-0.010550247,0.0,0.0,0.030776206,0.0,0.0,0.0,0.0,0.0006287567,0.0,-0.00015020091,0.07465893,-0.0015864093,-0.00080942083,0.003357861,0.007686033,-0.026491448,0.0084159225,-0.014189556,0.022982512,-0.009249037,0.0,0.0,0.0,0.001231372,0.005049638,0.0,-0.03120188,0.0,57
-0.0019045942,-0.0060369475,0.029825743,0.0,-0.012282313,0.07581305,0.0,0.0,0.0,0.007957391,-0.0037183212,0.10810459,-0.33307287,0.28735134,-0.06776034,0.0,0.0,0.0494669,0.0,-0.013015298,0.0,0.0,0.0,0.09676069,0.17662205,0.08701568,0.0,0.0,0.007462011,0.0,0.07568571,-0.032394435,0.0,-0.0043541105,0.0,0.0,0.0,-0.0008519521,0.0979818,-0.012542934,-0.0061756894,0.014221903,0.015980465,-0.008848727,0.04953441,-0.037904214,0.009577843,-0.017990384,0.0,0.0,0.0,0.011003285,0.0054511786,0.0,0.06954693,0.0,0.15823357,-0.010550247,0.0,0.0,0.030779514,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.00015020091,0.071788654,-0.006266031,-0.0023358164,0.0035229663,0.007686033,0.004640007,0.0084159225,0.0050586914,0.022982512,-0.0118228,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,58
-0.0044303504,-0.0060369475,-0.2694485,0.0,-0.012282313,0.06839783,0.0,0.0,0.0,0.0062055765,-0.0048161126,0.14007388,0.18084815,0.06690195,-0.12241021,0.0,0.0,0.04245767,0.0,-0.087282956,0.0,0.0,0.0,-0.01084801,-0.012474304,0.07441586,0.0,0.0,-0.0062200325,0.0,-0.029487837,0.029766781,0.0,-0.0010521607,0.0,0.0,0.0,-0.014603151,-0.15392064,-0.017664498,-0.021552633,-0.012868725,0.012530009,-0.008848727,0.04782902,-0.043646578,0.0043792697,0.06619124,0.0,0.0,0.0,-0.038276963,0.0054511786,0.0,0.07316899,0.0,-0.06287755,0.007913233,0.0,0.0,0.031991243,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.013560371,-0.12401749,-0.006266031,0.00089825876,-0.025508907,0.020783499,0.004640007,0.0084159225,0.0037563113,0.01641028,-0.022525828,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,59
-0.0019045942,-0.0060369475,-0.21150152,0.0,-0.012282313,0.064590745,0.0,0.0,0.0,0.013180026,-0.004793337,0.067207605,-0.3176094,0.23949558,-0.059982646,0.0,0.0,0.022375295,0.0,-0.08429132,0.0,0.0,0.0,0.017374419,0.17662205,0.051062055,0.0,0.0,0.0050432086,0.0,0.06435314,-0.022319056,0.0,-0.022393674,0.0,0.0,0.0,0.09107352,0.090151496,-0.008921852,0.10726192,0.014743997,0.015980465,-0.008848727,0.04262222,-0.039084222,0.004460288,-0.018781994,0.0,0.0,0.0,0.056647275,0.0054511786,0.0,0.07547003,0.0,0.042775154,-0.010550247,0.0,0.0,-0.013513174,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.035921246,0.06145479,-0.006266031,0.00991023,0.0078123286,0.007686033,0.006286337,0.0084159225,-0.0021996945,0.022982512,-0.01776564,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,60
-0.0019045942,-0.007245986,-0.2505979,0.0,-0.012282313,0.07885626,0.0,0.0,0.0,0.013180026,-0.0048161126,-0.038849257,-0.22100349,0.0687491,-0.14678738,0.0,0.0,0.04487178,0.0,-0.087282956,0.0,0.0,0.0,0.04513559,-0.011189472,0.08399502,0.0,0.0,0.0050432086,0.0,0.11581448,-0.00045420043,0.0,0.0024033338,0.0,0.0,0.0,-0.12016523,0.056713883,0.08487169,-0.010519671,0.0011458355,0.015980465,-0.008848727,0.04521027,-0.044645242,0.010444339,0.077559374,0.0,0.0,0.0,-0.019344201,0.0054511786,0.0,0.08277873,0.0,-0.009134535,-0.010550247,0.0,0.0,0.03707497,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.022500185,0.073995374,0.030356707,-0.0023358164,0.0049095135,0.007686033,0.006283817,0.0084159225,0.0045235497,0.022982512,-0.019051064,0.0,0.0,0.0,0.001231372,0.0020964402,0.0,0.016201781,0.0,61
-0.0019045942,-0.007229617,0.00913148,0.0,-0.010964835,0.062404323,0.0,0.0,0.0,0.007957391,-0.002631667,0.003993387,-0.32422677,0.016365413,0.35410482,0.0,0.0,0.07484472,0.0,-0.0009779665,0.0,0.0,0.0,0.0091282455,-0.004601124,0.11299821,0.0,0.0,-0.057213485,0.0,0.05910095,-0.003912231,0.0,0.07829813,0.0,0.0,0.0,0.08082452,0.07446753,-0.0087749325,0.10996568,0.014472159,0.0123440735,-0.0039868644,-0.36576402,0.31726348,0.0037065109,-0.0027831371,0.0,0.0,0.0,-0.013927222,0.0054511786,0.0,0.042722948,0.0,0.08533743,-0.010550247,0.0,0.0,0.03707497,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.026617916,0.06243655,-0.0026010175,0.010201981,0.00062015094,0.007686033,0.006286337,-0.06592316,0.010343977,0.016198512,0.019829689,0.0,0.0,0.0,0.001231372,0.0021746587,0.0,0.0070292703,0.0,62
-0.0019045942,-0.0060369475,-0.21150152,0.0,-0.012282313,0.064590745,0.0,0.0,0.0,0.013180026,-0.004793337,0.067207605,-0.3176094,0.23949558,-0.059982646,0.0,0.0,0.022375295,0.0,-0.08429132,0.0,0.0,0.0,0.017374419,0.17662205,0.051062055,0.0,0.0,0.0050432086,0.0,0.06435314,-0.022319056,0.0,-0.022393674,0.0,0.0,0.0,0.09107352,0.090151496,-0.008921852,0.10726192,0.014743997,0.015980465,-0.008848727,0.04262222,-0.039084222,0.004460288,-0.018781994,0.0,0.0,0.0,0.056647275,0.0054511786,0.0,0.07547003,0.0,0.042775154,-0.010550247,0.0,0.0,-0.013513174,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.035921246,0.06145479,-0.006266031,0.00991023,0.0078123286,0.007686033,0.006286337,0.0084159225,-0.0021996945,0.022982512,-0.01776564,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,63
-0.0044303504,-0.010040144,-0.07503574,0.0,-0.012282313,0.047594424,0.0,0.0,0.0,0.0052340957,-0.0049923765,-0.050887782,-0.18778709,-0.09198323,-0.19499871,0.0,0.0,-0.10571364,0.0,-0.022791596,0.0,0.0,0.0,-0.01084801,-0.03558428,-0.14051428,0.0,0.0,-0.0076109003,0.0,-0.029487837,-0.0074546672,0.0,-0.066058986,0.0,0.0,0.0,-0.056214,-0.14337999,0.08487169,-0.021160081,-0.016884772,0.007416413,-0.008848727,0.020257277,-0.053110715,0.0119072385,-0.02946187,0.0,0.0,0.0,-0.0376813,-0.04569242,0.0,-0.21417299,0.0,-0.060786717,0.007913233,0.0,0.0,-0.006560386,0.0,0.0,0.0,0.0,0.0010731764,0.0,-0.009335729,-0.116493724,0.030356707,-0.0016330003,0.0005416826,0.020783499,0.0034658697,0.0051091462,-0.0023066937,-0.035427865,-0.019051064,0.0,0.0,0.0,0.003124934,-0.05476161,0.0,-0.03120188,0.0,64
-0.0044303504,0.034558408,-0.018971618,0.0,-0.0055497736,0.06640508,0.0,0.0,0.0,0.007980322,-0.0022517277,-0.0038433233,0.21932313,-0.046368573,0.84002846,0.0,0.0,0.13606592,0.0,-0.0007102834,0.0,0.0,0.0,-0.0028265668,-0.0031376411,0.18141808,0.0,0.0,-0.06971917,0.0,-0.0071318354,0.0041227015,0.0,0.101463094,0.0,0.0,0.0,0.00019750872,0.13996513,-0.011807492,0.0054575694,0.0831599,0.015405645,-0.003971021,0.04262394,-0.011826699,-0.0018699626,0.035241015,0.0,0.0,0.0,0.05728104,0.0054511786,0.0,0.06857675,0.0,-0.096497715,0.007913233,0.0,0.0,0.02830948,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.00015020091,0.08634124,-0.0026010175,0.002424654,-0.0056176544,0.020783499,0.004640007,0.0084159225,0.00020481914,-0.05090134,-0.009622795,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,65
-0.0044303504,-0.009504494,-0.20917594,0.0,0.018016972,0.04967895,0.0,0.0,0.0,0.010159675,-0.006922551,-0.05183812,0.109623946,-0.09508483,-0.20023116,0.0,0.0,-0.06099804,0.0,-0.03642415,0.0,0.0,0.0,-0.01084801,-0.024263306,-0.07729871,0.0,0.0,-0.0067276405,0.0,-0.029487837,-0.006871054,0.0,-0.041611064,0.0,0.0,0.0,-0.109562695,-0.38321126,0.074895196,-0.021600574,-0.016050322,-0.07651848,-0.008848727,0.030640192,-0.048552252,-0.002739062,-0.015196068,0.0,0.0,0.0,-0.040936496,0.002329869,0.0,0.063043624,0.0,-0.2271242,0.007913233,0.0,0.0,-0.019031089,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.02971453,-0.27896738,0.030356707,-0.0016330003,0.005406927,-0.053041346,0.0049140872,0.0070288144,-0.001479079,0.009473385,0.020426394,0.0,0.0,0.0,0.0013344147,0.0012763496,0.0,0.016201781,0.0,66
-0.0044303504,0.0344077,0.0042049787,0.0,-0.006877871,0.059832808,0.0,0.0,0.0,0.01140528,-0.0026273988,-0.018268274,0.16867487,-0.04643391,1.0393311,0.0,0.0,0.1750822,0.0,-0.0061844043,0.0,0.0,0.0,-0.0032564634,-0.0053889016,0.18852426,0.0,0.0,-0.038411323,0.0,-0.011688109,0.0023407815,0.0,0.09148194,0.0,0.0,0.0,-0.0116473045,-0.11621143,0.061290696,0.015608177,0.006652881,0.008893617,-0.003971021,-0.38129568,-0.018510425,0.00294306,-0.009901212,0.0,0.0,0.0,-0.009295679,0.0054511786,0.0,0.062428765,0.0,0.03568629,0.007913233,0.0,0.0,0.0382867,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.002121383,-0.14909945,0.012601011,0.002424654,0.012602558,0.020783499,0.006283817,-0.06592316,-0.00012922857,0.0096262805,-0.014487176,0.0,0.0,0.0,0.003124934,0.0021746587,0.0,0.0070292703,0.0,67
-0.0044303504,-0.006710336,0.017534085,0.0,-0.010954215,0.08783738,0.0,0.0,0.0,0.0062841084,-0.0044404417,-0.029687036,0.20826007,-0.105648786,-0.11368325,0.0,0.0,0.04465614,0.0,-0.010506193,0.0,0.0,0.0,-0.0067668143,-0.011178477,0.093207374,0.0,0.0,-0.00030322163,0.0,-0.019744765,0.005733163,0.0,-0.0048312293,0.0,0.0,0.0,-0.017805532,0.09883185,0.074895196,-0.009464773,0.24031383,-0.07361531,-0.008848727,0.049136892,-0.042283032,-0.02121251,-0.05165309,0.0,0.0,0.0,0.021290543,0.0054511786,0.0,0.07517614,0.0,0.15197295,0.007913233,0.0,0.0,0.02830948,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.00015020091,0.07994091,0.030356707,-0.0016330003,0.01825834,-0.053041346,0.006283817,0.0084159225,0.0050586914,-0.036394916,0.007422233,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,68
-0.0044303504,-0.011946797,-0.025448052,0.0,-0.010954215,0.06661098,0.0,0.0,0.0,0.005649693,-0.006922551,-0.018251486,0.21072605,0.036372107,-0.12266889,0.0,0.0,0.031155588,0.0,-0.015979644,0.0,0.0,0.0,-0.0067668143,-0.011178477,-0.07626879,0.0,0.0,0.0043289927,0.0,-0.01203639,-0.0035909945,0.0,-0.065748334,0.0,0.0,0.0,0.20478392,0.10473768,-0.017664498,-0.01764407,-0.057456788,0.018350467,-0.008848727,0.031986315,-0.041181624,0.003241077,0.06932409,0.0,0.0,0.0,-0.015148699,0.0054511786,0.0,-0.26116523,0.0,0.10827425,0.007913233,0.0,0.0,-0.012301445,0.0,0.0,0.0,0.0,0.0024738593,0.0,0.035712615,0.09158675,-0.006266031,0.00079247914,0.03721383,0.020783499,0.004640007,0.0051306747,-0.0013473448,0.022982512,-0.016582988,0.0,0.0,0.0,0.003124934,0.005049638,0.0,-0.03120188,0.0,69
-0.0019045942,-0.009152639,-0.23219235,0.0,-0.012282313,0.06200088,0.0,0.0,0.0,0.007957391,-0.0044404417,-0.05970553,-0.22176018,0.067763194,-0.12874088,0.0,0.0,0.032677583,0.0,-0.087282956,0.0,0.0,0.0,0.01520572,-0.0108136535,0.07523426,0.0,0.0,0.0012313849,0.0,0.07568571,-0.00045420043,0.0,-0.0010521607,0.0,0.0,0.0,-0.0071911756,0.072872706,-0.015094865,0.008566345,-0.026637869,0.012069835,0.08361633,0.04536117,-0.05159989,-0.022079006,-0.019757453,0.0,0.0,0.0,0.06568535,0.0054511786,0.0,0.07685563,0.0,-0.013187909,-0.010550247,0.0,0.0,0.022242118,0.0,0.0,0.0,0.0,0.0010414094,0.0,-0.006032495,0.06479565,-0.006266031,-0.0023358164,-0.0153505765,0.007686033,-0.029964108,0.0084159225,0.0037563113,-0.05090134,-0.022525828,0.0,0.0,0.0,0.001231372,0.005049638,0.0,0.016201781,0.0,70
-0.0044303504,-0.0100237755,-0.01303993,0.0,-0.012282313,0.09240209,0.0,0.0,0.0,0.013180026,-0.006922551,-0.030233387,0.23585008,0.030310433,-0.16009206,0.0,0.0,0.049683586,0.0,-0.010506193,0.0,0.0,0.0,-0.01084801,-0.012474304,-0.11973221,0.0,0.0,0.0005239006,0.0,-0.029487837,-0.009778358,0.0,-0.06951448,0.0,0.0,0.0,-0.042397574,0.10883637,-0.0155565925,-0.02187933,-0.0027499252,0.019316275,-0.008848727,0.04730389,-0.047908545,0.004460288,-0.05165309,0.0,0.0,0.0,-0.020784967,0.0054511786,0.0,0.08107308,0.0,0.054960005,0.007913233,0.0,0.0,-0.012301445,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.002121383,0.100256614,-0.006266031,-0.0016330003,0.00978638,0.020783499,0.004640007,0.0084159225,0.0015788461,0.022982512,0.029036026,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,71
-0.0044303504,-0.0100237755,-0.023674598,0.0,-0.010954215,0.05173261,0.0,0.0,0.0,0.004770356,-0.0049923765,-0.025170885,0.17296177,-0.10663469,-0.13171546,0.0,0.0,-0.07241991,0.0,-0.017318144,0.0,0.0,0.0,-0.0067668143,-0.010808505,-0.1188836,0.0,0.0,-0.0029597434,0.0,-0.012161357,0.0027834428,0.0,-0.06441817,0.0,0.0,0.0,-0.0261035,-0.13413309,-0.0155565925,-0.019729,-0.017098539,0.008619379,-0.008848727,0.044836033,-0.04905876,0.012560291,-0.02178584,0.0,0.0,0.0,0.119912416,0.0054511786,0.0,0.071397096,0.0,0.13451149,0.007913233,0.0,0.0,-0.008365758,0.0,0.0,0.0,0.0,0.0024738593,0.0,-0.0021796112,-0.118147016,-0.006266031,-0.0016330003,0.036873292,0.020783499,0.004640007,0.0051306747,0.00069363444,-0.035427865,0.016031865,0.0,0.0,0.0,0.003124934,0.005049638,0.0,0.016201781,0.0,72
